,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Xist,37.5079967680648,7.87241122242889,0.438485566074299,17.9536382301235,4.49470947828917e-72,1.23600015943474e-67
2,Uty,43.3325827318535,-7.39452551828997,0.465909056845802,-15.8711778825482,1.00339991023109e-56,1.37962470657223e-52
3,Eif2s3y,22.3554842361554,-7.65491850866694,0.517072295464301,-14.8043485907387,1.37310810608545e-49,1.25863666030813e-45
4,Kdm5d,12.0519097341468,-6.05822054296074,0.510201440989329,-11.8741737208999,1.61219119647239e-32,1.10834114279486e-28
5,Ddx3y,8.69511035807296,-5.39223941593142,0.507412092042463,-10.6269430715107,2.2331251937769e-26,1.22817419407342e-22
6,Kdm6a,43.4749131210516,0.60518473204803,0.0829735104470699,7.29371011045853,3.01533875758677e-13,1.38198000824798e-09
7,Tsix,1.31868661621772,3.10000234552768,0.520950872138705,5.9506615907964,2.67060756575314e-09,1.0491291064378e-05
8,Gm29650,0.87823158782064,-3.19439072144027,0.665063464719178,-4.80313667927781,1.56199183578671e-06,0.00536915168653735
9,Mid1,17.8298368140294,0.589084369361682,0.128530521961629,4.58322552784423,4.5785775316194e-06,0.0139895892824446
10,Spock1,234.977488055241,0.155590371225254,0.0362530588188243,4.29178602563776,1.77241704284989e-05,0.0487396962613291
