,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Xist,33.437420423065,8.08320320689062,0.437838922178005,18.461591232413,4.2076112144319e-76,2.24349829953509e-72
2,Uty,21.0030929918257,-6.35304740520822,0.482913085855409,-13.1556745743486,1.57868236889963e-39,4.2087671954864e-36
3,Eif2s3y,15.24592895298,-6.71314759474637,0.514770100472627,-13.041059666408,7.14569384752463e-39,1.27002798650004e-35
4,Kdm5d,10.2099496853374,-5.95763384015697,0.514968177137431,-11.5689359161451,5.92124617395349e-31,7.89302114988e-28
5,Ddx3y,6.35297133516089,-5.28285114993459,0.51921898769146,-10.174610858172,2.57426867574284e-24,2.74520011581216e-21
6,Greb1,16.8204534596906,-1.51227797324533,0.234461207370003,-6.45001358735993,1.11840124126248e-10,9.93885903068587e-08
7,Epha3,29.3571507649327,0.616901219436846,0.101819340677264,6.05878230337625,1.37155866405899e-09,1.04473582810893e-06
8,Esr1,20.7205355407298,0.912558173398007,0.152268499985024,5.99308572349343,2.05896244673437e-09,1.37229847074846e-06
9,Cntn5,432.676660430693,0.36228341816954,0.0659702784692944,5.49161571810196,3.98273236160077e-08,2.35954766133948e-05
10,Dcc,496.853539537938,0.339716083110947,0.0634502427357161,5.35405490134904,8.60047461946814e-08,4.58577306710041e-05
11,Ube2e2,117.171747446311,-0.373602953720762,0.0701903592838779,-5.32271037693029,1.02232444853531e-07,4.95548541780934e-05
12,Slc35f4,128.478669752553,-0.428405813419303,0.0846879149107779,-5.05864164763822,4.22253532508948e-07,0.000187621319611476
13,Dock4,98.4799746564227,-0.513159051038261,0.104314917854009,-4.91932564962988,8.68428835445933e-07,0.000356189426969055
14,Col25a1,103.377819620547,-0.410964860735833,0.0853038198935056,-4.81766070087936,1.45251095208242e-06,0.000553199171178818
15,Gm41804,5.5580465288441,0.963839767680947,0.202222497666113,4.76623411739445,1.87701143696254e-06,0.000667214998792285
16,St6galnac5,36.2967968668993,0.435950630975819,0.100735807939353,4.32766302165638,1.50699797751741e-05,0.00472665483301343
17,Robo1,368.098201686699,0.306360758470812,0.0706484356529057,4.3364124858469,1.44827050136767e-05,0.00472665483301343
18,Pard3,65.5518821722759,-0.298720279626764,0.0700284131703118,-4.26570110763848,1.992754170907e-05,0.00590298068848675
19,Tbc1d4,6.33413056473695,-0.996839203770036,0.239269051865004,-4.16618528806833,3.09738985579706e-05,0.00869225405847892
20,Gulp1,25.2820923823558,0.581463197984172,0.140583857835776,4.13605948033814,3.53320644902313e-05,0.00941952839309567
21,Kdm5c,16.9408202453426,0.48128952553407,0.118139614313445,4.07390466213243,4.62314131659866e-05,0.0117383759524305
22,Gabrg2,34.6945051457085,-0.350237775263484,0.0870121052469787,-4.02516149068402,5.6936229107766e-05,0.0137992715273913
23,Pak7,71.5164031963458,-0.330532848289109,0.083231603304043,-3.97124211438869,7.14988697260652e-05,0.0158846655574742
24,Dscaml1,72.8417602283724,0.314357175825114,0.0790003008170855,3.97918960527715,6.91505769554628e-05,0.0158846655574742
25,Map1b,84.1931794614561,-0.231012086216574,0.0595438470261139,-3.87969702587843,0.00010458665535187,0.0223062418534469
26,Plxdc2,79.2441541366717,0.258088422642178,0.0674826884108138,3.82451305245895,0.000131030804628169,0.0268713942414383
27,Kdm6a,27.5708486714439,0.366898404269099,0.0967937942828841,3.79051577621621,0.000150334783145478,0.0296883356937662
28,Gm12239,8.72565292287032,-0.74316295458797,0.197255730126248,-3.76751009520651,0.000164883875077673,0.0313986007826484
29,Sgcd,274.002408272832,-0.308776045007001,0.0822605266296817,-3.75363564589175,0.000174288147930156,0.0320449794746066
