"","X","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cellType"
"42",7,"Kdm6a",31.6964199612293,0.556235123801993,0.0911376562149381,6.10324148001101,1.03938624013658e-09,3.86458652457641e-06,"DMH-Gaba"
"43",8,"Gm29650",0.765791093279505,-3.02466963138983,0.636692919367945,-4.75059410805521,2.02819876834937e-06,0.00659849116797865,"DMH-Gaba"
"44",9,"Kcnmb2",12.7992568958953,0.777650077603773,0.170959430741795,4.54874044812586,5.39679559545438e-06,0.015606933218099,"DMH-Gaba"
"45",10,"Osbpl6",88.1684819097074,-0.277209225864255,0.0624807255828954,-4.43671585561969,9.13417366817025e-06,0.0237735138061467,"DMH-Gaba"
"46",11,"Esr1",30.7601467117236,0.813323938056711,0.188397725198992,4.31705816616231,1.58122500837752e-05,0.0374132211754924,"DMH-Gaba"
"47",1,"Xist",6.03356969112744,5.76114977728313,0.450225768811253,12.7961351312576,1.72316050155493e-37,3.66447312260672e-33,"DMH-Hmx2-Vgll1-Glut"
"48",2,"Uty",5.85116060052104,-6.12109492445776,0.523243196320438,-11.698374613378,1.29918100190018e-31,1.38141915932046e-27,"DMH-Hmx2-Vgll1-Glut"
"49",3,"Eif2s3y",2.15349203291785,-5.00263555254451,0.55179894344755,-9.06604771891889,1.23412412875264e-19,8.74829457401791e-16,"DMH-Hmx2-Vgll1-Glut"
"50",4,"Kdm5d",1.57965318314484,-4.77464478593669,0.570640903287404,-8.36716183230196,5.90226105546274e-17,3.13793709013676e-13,"DMH-Hmx2-Vgll1-Glut"
"51",5,"Ddx3y",2.23107921387855,-3.96498607974976,0.530551113168975,-7.47333476706317,7.8187599778877e-14,3.32547499379519e-10,"DMH-Hmx2-Vgll1-Glut"
"52",1,"Xist",3.50770177840872,5.253730422677,0.470261107511098,11.1719432858968,5.59433695697434e-29,1.09956692889331e-24,"GPe-SI-Sox6-Cyp26b1-Gaba"
"53",2,"Uty",3.88694511271853,-5.03000048582762,0.525754861433141,-9.56719729060892,1.09842961447614e-21,1.07948170362643e-17,"GPe-SI-Sox6-Cyp26b1-Gaba"
"54",3,"Eif2s3y",1.77908974823576,-4.2315735188477,0.560308137535138,-7.55222570470402,4.2788212492308e-14,2.80334105512104e-10,"GPe-SI-Sox6-Cyp26b1-Gaba"
"55",4,"Kdm5d",1.48772875235477,-3.9100200817919,0.551458567883044,-7.09032429544399,1.33798092260503e-12,6.57450375845046e-09,"GPe-SI-Sox6-Cyp26b1-Gaba"
"56",5,"Ddx3y",0.939717534849095,-3.27368078429098,0.576310045700791,-5.68041596483052,1.34367557647409e-08,5.28198869111966e-05,"GPe-SI-Sox6-Cyp26b1-Gaba"
"57",1,"Xist",2.12037134300938,4.76385887214812,0.514500181850258,9.25919764501582,2.05974147275215e-20,3.66839956297159e-16,"GPi-Tbr1-Cngb3-Gaba-Glut"
"58",2,"Uty",2.94546985198496,-4.86572095351973,0.561061418750333,-8.67234992624742,4.23292473364752e-18,3.76941947531311e-14,"GPi-Tbr1-Cngb3-Gaba-Glut"
"59",3,"Eif2s3y",1.38567190752335,-3.99427042799521,0.608964993448083,-6.5591133660719,5.4128641893788e-11,3.21343704042788e-07,"GPi-Tbr1-Cngb3-Gaba-Glut"
"60",4,"Kdm5d",0.830563383471692,-3.25374391108237,0.632690591319588,-5.14270949453527,2.70804201014722e-07,0.00120575570501805,"GPi-Tbr1-Cngb3-Gaba-Glut"
"61",5,"Ddx3y",0.716099730631783,-2.9709247346729,0.640817950938797,-4.63614468090431,3.54967554492298e-06,0.0126439442910157,"GPi-Tbr1-Cngb3-Gaba-Glut"
