"","X.Intercept...Intercept.","X.Intercept..p.value","Props.props_trans","Props.Std..Error","Props.t.value","Props.p.value","Sex.sexM","Sex.Std..Error","Sex.t.value","Sex.p.value","r_squared","adj_r_squared","f_statistic.value","f_pvalue.value","cluster","bh_pvalues_props","bh_pvalues_sex"
"1",13690.5853461677,0.000341255684002114,68.3995792763007,513.209320428643,0.133278131463341,0.894893981997604,-718.623366913499,854.321324998812,-0.841162857446521,0.407139466183352,0.0241449769754659,-0.0431553694400191,0.358764527397891,0.701595633910191,"AD Serpinb7 Glut",0.97425439342089,0.845804927704203
"2",12716.9339649259,0.00131364033836266,-74.7224418231633,567.112538561336,-0.131759459970187,0.89602600504056,-578.914857843538,807.676714265511,-0.716765566740394,0.478884585414838,0.0172265240115711,-0.046178216374779,0.271691420966368,0.76388523499448,"ADP-MPO Trp73 Glut",0.97425439342089,0.845804927704203
"3",11603.7234131297,0.000957293410525679,-368.483706075973,761.43964169477,-0.48393028928179,0.631631402749202,-368.620550951222,778.725915138291,-0.473363662086114,0.639070252300681,0.0168126517045643,-0.0427744603133409,0.282152484576066,0.75595969817248,"AHN Onecut3 Gaba",0.97425439342089,0.845804927704203
"4",13752.5668477499,1.11370150313979e-05,181.017309778581,751.914606723456,0.240741845097786,0.811244637525165,-490.725536275465,795.912689398024,-0.616556995273712,0.541757380381348,0.0115712822683387,-0.0483334885032771,0.193161281134915,0.825274365554443,"AHN-PVHd-PVR Mixed Gaba",0.97425439342089,0.845804927704203
"5",13195.0049742271,1.10505568445861e-08,13.1732846707752,277.027364185921,0.0475522867911859,0.962378095387487,-444.226213560488,864.5965886045,-0.513795936064807,0.611037768799953,0.00889331529278218,-0.0550490514625221,0.139083298665113,0.870695465289777,"ARC Mixed Glut",0.998039805551135,0.845804927704203
"6",12495.0134601629,2.58103508047521e-06,-105.188466919012,405.110880921923,-0.259653521721341,0.796794342113579,-345.833914327062,789.71528975236,-0.437922272513564,0.664384521383634,0.00835471654745273,-0.0536231136683316,0.134801694708651,0.874382807009637,"AV Col27a1 Glut",0.97425439342089,0.845804927704203
"7",11853.5620898375,0.00029866224268345,-211.201251911417,476.991189429645,-0.44277809861427,0.660815165357141,-342.908960735668,795.740458539245,-0.430930659684129,0.669320654907548,0.0156831525962152,-0.043972413913105,0.262895040880467,0.770417527917573,"Chat GABA",0.97425439342089,0.845804927704203
"8",15295.0261797995,2.55298775068564e-05,646.484869809026,917.384083226179,0.704704694172939,0.485938181086038,-278.264302959757,795.44041005492,-0.349824197315478,0.728693476175928,0.024515168823968,-0.0346051239745793,0.414665889891709,0.663954911779692,"DMH Gaba",0.97425439342089,0.845804927704203
"9",12344.1867472521,6.30007659468924e-05,-154.06537568867,518.059216530638,-0.297389508327681,0.76803325546114,-512.945297781667,805.385684821747,-0.636893984396055,0.528587712299908,0.012481906812329,-0.0473676745929843,0.208554621757487,0.812818377232674,"DMH Hmx2-Vgll1 Glut",0.97425439342089,0.845804927704203
"10",11669.6821143723,0.00203569104037538,-262.179375725892,618.163672572443,-0.424126145483205,0.674225967624511,-365.640151027367,785.006370121498,-0.465779852169576,0.644432782941707,0.0152034682866164,-0.0444811699990431,0.254730006301627,0.776635828284898,"GPe-SI Sox6 Cyp26b1 Gaba",0.97425439342089,0.845804927704203
