"","X.Intercept...Intercept.","X.Intercept..p.value","Props.props_trans","Props.Std..Error","Props.t.value","Props.p.value","Sex.sexM","Sex.Std..Error","Sex.t.value","Sex.p.value","r_squared","adj_r_squared","f_statistic.value","f_pvalue.value","cluster","bh_pvalues_props","bh_pvalues_sex"
"1",14553.0933948261,0.000969586475068353,309.360666614263,531.867215054092,0.581650189855752,0.569441075984523,-1862.53003667829,904.171394895592,-2.05993028223743,0.0571966327701595,0.220624550878695,0.116707824329187,2.12308988364434,0.154205693273966,"AD Serpinb7 Glut",0.983294624354475,0.288606439392484
"2",13617.1199395817,0.00381473838063712,179.88402585119,625.969190030431,0.287368817373335,0.77751847461816,-1447.0480045859,924.457969371333,-1.56529345035551,0.137075717002896,0.134527419836465,0.0263433473160235,1.24350485891577,0.314794042823727,"ADP-MPO Trp73 Glut",0.983294624354475,0.288606439392484
"3",11989.5002074553,0.00533597059878685,-110.444632348806,882.762124389264,-0.125112563506524,0.901902042982901,-1298.80704647362,917.703567578619,-1.41527950022092,0.175044748791806,0.13348154774786,0.0315382004240788,1.30936987309148,0.295877152355376,"AHN Onecut3 Gaba",0.983294624354475,0.288606439392484
"4",12009.6193687968,0.000787764864296744,-122.670643783371,797.811998638808,-0.153758835405667,0.879610395045145,-1278.32690212521,945.042659178175,-1.35266581853232,0.193881242635604,0.133888175886297,0.0319926671670379,1.31397524355253,0.294699042405167,"AHN-PVHd-PVR Mixed Gaba",0.983294624354475,0.288606439392484
"5",13653.4542469649,7.27033013058179e-06,231.156055345488,345.12659406059,0.66977178613163,0.512554096263754,-1532.16282802789,988.687881940426,-1.54969313978121,0.140767164855178,0.131119864141724,0.022509847159439,1.20725387754161,0.324847066115688,"ARC Mixed Glut",0.983294624354475,0.288606439392484
"6",10975.8033229646,0.000229018287309605,-232.643544526893,413.192513617986,-0.563039108549729,0.581213190229446,-1018.07483017556,867.353907580525,-1.17377096163141,0.257663456988253,0.116564484414282,0.00613504496606709,1.05555624475432,0.371021295145197,"AV Col27a1 Glut",0.983294624354475,0.297303550550222
"7",12334.8445653803,0.0060174696401374,-18.9877056660651,621.890383301505,-0.0305322387608934,0.975998175470516,-1327.09473319132,1050.34152005423,-1.26348878707832,0.223466693875365,0.132731238149179,0.0306996191079059,1.3008833868988,0.298061911625316,"Chat GABA",0.983294624354475,0.288606439392484
"8",11237.2865585421,0.0399756142593957,-366.867892146403,1513.55323360572,-0.242388496156437,0.811379229804378,-1535.5301212198,1141.34113067658,-1.34537350836514,0.196176952868183,0.135670811297387,0.0339850243911971,1.33421607311305,0.289582975329346,"DMH Gaba",0.983294624354475,0.288606439392484
"9",10662.4168514756,0.0136210774521879,-360.944972164976,771.859249331262,-0.467630558910447,0.645987449230165,-1656.78703956701,1062.29598822412,-1.55962844436298,0.137269118618802,0.143698654226069,0.0429573194291363,1.42641205336148,0.267501564154172,"DMH Hmx2-Vgll1 Glut",0.983294624354475,0.288606439392484
"10",13200.2524519699,0.0130202765339428,131.819790176985,833.855153750912,0.158084757987072,0.8762526347082,-1437.39717162614,1013.12402604905,-1.41877710395602,0.174037940699316,0.133956804093054,0.0320693692804715,1.31475293631116,0.294500616993119,"GPe-SI Sox6 Cyp26b1 Gaba",0.983294624354475,0.288606439392484
"11",5987.28864229802,0.2678680849228,-1086.53494602852,873.103655519403,-1.24445126206939,0.230218055686914,-1402.23916510849,800.619006438823,-1.75144376267769,0.0978892924103643,0.205097388471538,0.111579434174072,2.19313382133184,0.14212430443549,"GPi Tbr1 Cngb3 Gaba-Glut",0.983294624354475,0.288606439392484
"12",10317.5141706718,0.0203489356934779,-390.303091827524,676.940149892974,-0.576569571016333,0.578363140842428,-1877.91798085033,1403.58199783774,-1.33794675604512,0.213734651126831,0.173219953398665,-0.0105089458460761,0.942801889690324,0.424868898666742,"Hist Gaba",0.983294624354475,0.288606439392484
"13",13719.1308920019,3.45767965526228e-05,240.832064085766,383.919752236001,0.627297925368848,0.539895969769065,-1460.37204205776,1010.20698667791,-1.44561665214792,0.168853492620541,0.122304190272708,0.00527808230906923,1.04510175037787,0.375906804532092,"HY NSCs_2",0.983294624354475,0.288606439392484
"14",10967.4221785411,0.0667749764940474,-242.375167787674,904.976810884929,-0.267824727520552,0.792256214878208,-1111.3483063594,909.911914904065,-1.22138010081621,0.239634241956039,0.0926806361729748,-0.0207342843054032,0.817182040793688,0.459284127512852,"LHA Pmch Glut",0.983294624354475,0.288606439392484
"15",11314.1985186601,0.00303709626769007,-198.44483217453,561.390990245512,-0.353487739601494,0.728068472687995,-1277.86088034121,854.325303824028,-1.49575445631939,0.153050871242496,0.139012122629815,0.0377194311744996,1.37238057980856,0.280204310348111,"Lhx6 Gaba",0.983294624354475,0.288606439392484
"16",15256.6753338884,0.00237167391055217,641.120422805621,969.069550113594,0.661583498037338,0.517105879966974,-1788.47484290549,1061.08206614291,-1.68551981036366,0.110154377846953,0.15445365007277,0.0549776089048606,1.55267186208247,0.240252581270038,"Lhx6-Lhx8 Gaba",0.983294624354475,0.288606439392484
"17",1262.30300687036,0.880301975250341,-3804.17457990274,2800.42521144853,-1.35842748606559,0.192082639711694,-1938.52133714124,904.892429345887,-2.14226716267538,0.0469430070699038,0.217610879574169,0.125565100700542,2.3641592502893,0.12419205774533,"Mixed",0.983294624354475,0.288606439392484
"18",10538.9250036563,0.0179870762462739,-459.256043056324,955.194757393575,-0.480798328824049,0.63678927884607,-1298.26060019443,835.423756941808,-1.55401446201016,0.138599214404391,0.144319278756135,0.0436509586097983,1.43361167193756,0.26585807272908,"Mixed Meis2 Gaba",0.983294624354475,0.288606439392484
