,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Trps1,246.936261976151,-0.282074076437707,0.0399780812791714,-7.05571821888979,1.71711476769184e-12,4.11420698338966e-09
2,Lrp1b,1396.83207078608,-0.208922490944267,0.0305177844670729,-6.84592589510172,7.59828065613667e-12,9.10274022605173e-09
3,Robo1,1547.5165631093,-0.268599409684705,0.0469594885564428,-5.71981122328159,1.06642469819854e-08,8.51717858961236e-06
4,Zfp804a,374.423243006737,-0.28903726747522,0.0522512667376665,-5.53167962274225,3.17178832431719e-08,1.56530881476366e-05
5,Htr2c,114.635810553734,-0.360682586486972,0.0652639952863738,-5.52651710800607,3.26650420443168e-08,1.56530881476366e-05
6,Cdh4,67.6392146086909,0.443832228460071,0.0835218220971603,5.31396726407338,1.07263896253416e-07,4.28340492371974e-05
7,March1,563.860448382276,-0.198283452029522,0.0375385272325543,-5.28213189614869,1.27689213722749e-07,4.37061937256725e-05
8,Tll1,55.1512382679022,-0.565515422406282,0.110600505256671,-5.11313597613219,3.16854042619095e-07,8.1845097956115e-05
9,Adamts6,58.7230913485164,0.41111662311373,0.0805619414262911,5.10311216233381,3.34112842363487e-07,8.1845097956115e-05
10,Gm19303,43.3548552810195,-0.573531736694673,0.112480945577199,-5.09892349990105,3.41590559082283e-07,8.1845097956115e-05
11,Mdga2,1011.51713741815,-0.14118460507589,0.0282654531275099,-4.99495282948355,5.885014985842e-07,0.000128186326418886
12,Galntl6,95.7641725095821,-0.443536329544627,0.0903732635141257,-4.90782685384932,9.20910991527934e-07,0.000183875227975078
13,Kcnip4,10019.1911603605,-0.129663442956961,0.0268117614923685,-4.83606580618985,1.32434094433618e-06,0.000244086223279192
14,Zbtb20,174.116404632901,0.276538247220016,0.0582062389978111,4.75100697075471,2.02406153915148e-06,0.000346403674843353
15,Dcc,285.986649698096,-0.277393536294149,0.0597730494000631,-4.64077939938358,3.47097516544824e-06,0.000554430433094265
16,Ccdc85a,160.732484673638,-0.214586112545865,0.0471222770122044,-4.55381458944118,5.26817922007688e-06,0.000788909838206513
17,Car10,265.386336200638,-0.235598287396666,0.0522875910861332,-4.50581643756673,6.61182267392506e-06,0.000931878066277908
18,Fat3,188.818381017188,-0.218843705030613,0.0490424859426735,-4.46232895466234,8.10736379620276e-06,0.00107918020309455
19,Sorcs3,87.607247371323,0.269397776727774,0.0625432424224967,4.30738423997781,1.65196500339887e-05,0.00208321481481247
20,Cdh7,77.2267493831972,-0.259877572563346,0.0625557546235652,-4.15433518670156,3.26234660730679e-05,0.00390829123555353
21,Tox,458.610513971124,-0.14415525348648,0.0358129434461785,-4.02522774211853,5.69202013000386e-05,0.00527389314277191
