,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Xist,12.7867441168732,7.44528684043036,0.656902380226192,11.3339318969536,8.91125965594643e-30,1.8958704918026e-25
2,Uty,7.0293747521843,-5.5453776413575,0.616059244466619,-9.00137071420568,2.22916867277375e-19,2.37127817566307e-15
3,Eif2s3y,4.7386617617673,-5.55501657554865,0.665534571219866,-8.34669875280376,7.01974646350545e-17,4.97817020036928e-13
4,Kdm5d,3.29699492208165,-4.76706189356229,0.65683224569954,-7.25765509347866,3.93858275178067e-13,2.09483370110334e-09
5,Ddx3y,2.51064380318799,-4.50024186988838,0.699197551294116,-6.43629523810412,1.224247975766e-10,5.20917513688434e-07
6,Ctnna2,292.026475930176,-0.46532590313421,0.111547627034377,-4.17154461735709,3.02541800710517e-05,0.0945256289448862
7,Dock4,49.2707175089973,-0.437386305771865,0.105008436191692,-4.16524920886756,3.11012645177064e-05,0.0945256289448862
