,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Xist,41.0969165299882,8.33122054343273,0.65809641666236,12.6595743913724,9.90347986373252e-37,6.74030839525635e-33
2,Eif2s3y,13.7609800395693,-6.84938972244769,0.65624865298965,-10.4371867145847,1.67707222910461e-25,5.70707679564297e-22
3,Uty,18.9985886404529,-6.17549095655647,0.614381889824939,-10.0515510935977,9.04326484652271e-24,2.05161535151445e-20
4,Kdm5d,10.7012362003268,-6.14856416133772,0.663692437859714,-9.26417691478557,1.96587664933839e-20,3.34493911884928e-17
5,Ddx3y,5.83542972227826,-5.31421425271764,0.681975738215269,-7.79238021960274,6.5758499147015e-15,8.95104690389168e-12
6,Robo1,441.168023959858,0.371870737183456,0.0632047689190565,5.88358669042354,4.01469657596177e-09,4.55400414933263e-06
7,Greb1,16.9967999347802,-1.33944314456279,0.242344392799746,-5.52702346065666,3.25709420489339e-08,3.16682616550063e-05
8,Pcdh9,1136.42623450818,0.357576445346429,0.0670671749908269,5.33161632937926,9.73424323652815e-08,8.28140743347632e-05
9,Slc35f4,135.738030245395,-0.481904778719004,0.0961300900789741,-5.01304823831022,5.35744589236767e-07,0.00040514196381616
10,Ube2e2,129.53849965767,-0.471654280694005,0.0982175433246034,-4.8021388514597,1.56979774332352e-06,0.00106840434410599
11,Calcr,4.67511817470026,2.652604843257,0.57986854948985,4.57449338404485,4.77373691708001e-06,0.00295364122342242
12,Dcc,550.930576923021,0.325963424173032,0.0736583764909493,4.42534087366267,9.6290113819838e-06,0.00546125428881514
13,Gm12239,9.86575028572084,-1.1196759275421,0.260528788153836,-4.29770519978376,1.72575474196908e-05,0.00903498982603194
14,Cntn5,512.35245052142,0.366109285212116,0.0874194983154519,4.18795911972654,2.81474200873415e-05,0.0136836672224605
15,Dock4,106.778401793401,-0.499750903868531,0.120696188009077,-4.1405690777156,3.46445257278356e-05,0.0157193761402433
16,Unc13c,42.8777342920542,0.740685833819979,0.182432251242549,4.06005971408649,4.90601673133656e-05,0.0208689686709229
17,Pak7,79.0325397932889,-0.448519614140284,0.114468930398347,-3.91826509236573,8.91885892472305e-05,0.0354623510257224
18,Epha3,32.262050228581,0.538840290475922,0.137947543799252,3.90612457196099,9.3788174913753e-05,0.0354623510257224
19,Sox2ot,352.967280709812,0.404903017359796,0.104717365714706,3.86662722649959,0.000110350906955327,0.0395288564598925
20,Kcnh7,373.857859987028,0.423765689887415,0.110299246015678,3.8419636143948,0.00012205393291977,0.0395570984500931
21,Atp10a,6.38509966087876,1.1107037774412,0.288701708169511,3.84723659753703,0.000119457597056112,0.0395570984500931
22,Dscaml1,83.9770669968067,0.356649054268951,0.0933038315375737,3.82244810734624,0.000132133291168325,0.0408772354405283
23,Mical2,26.2249228999197,-0.570801403695596,0.150037131667877,-3.80440093295787,0.000142147786126314,0.0420633840163345
24,Pam,114.832784474578,0.35308108186009,0.0934658910118274,3.77764634817861,0.000158317474967063,0.0448961972760763
25,Pld5,29.7925621550316,-0.641117178374663,0.170920394716587,-3.7509694465528,0.000176152166336812,0.0461112170803208
26,Sgcd,306.683714689782,-0.315010489363805,0.0837754165137253,-3.76017813426443,0.000169792408281593,0.0461112170803208
27,Phactr2,42.7942404981919,0.732340050090328,0.195925075543725,3.73785768900668,0.000185594942867337,0.0467836733761145
28,B3galt1,235.34531444935,-0.339153535088523,0.0915604477911415,-3.70414893406994,0.000212101622845456,0.0497780567271094
29,Cadm1,345.782924385209,-0.188114237832964,0.0507792126959856,-3.70455207644121,0.00021176460109902,0.0497780567271094
30,Grm7,575.590154002632,0.267278953468161,0.0741332647115586,3.60538490390385,0.000311690611122419,0.0663927177809513
31,Gas6,7.62054903365934,-1.14548026098652,0.317748228517277,-3.60499338212434,0.000312160882896039,0.0663927177809513
32,Kdm5c,18.4001898175937,0.598420566231616,0.165609747554817,3.61343806791046,0.000302163554184255,0.0663927177809513
33,Rtl4,102.096957764113,-0.347303930688271,0.097460910795127,-3.56352026525117,0.000365914431503115,0.075467079418491
34,Auts2,272.49215392517,0.24671659365623,0.0693958478991648,3.55520684774571,0.000377681841458447,0.0756030180284173
35,Ctnna2,936.841248075958,-0.26311431879474,0.0743955501604068,-3.53669430802554,0.000405168335636473,0.0787878769240525
36,Col25a1,110.464437241994,-0.37733732766409,0.107476578571458,-3.51087960446387,0.000446626626706334,0.0844372450378698
37,Gm41804,7.28154851617624,0.984616732799273,0.282528449088277,3.4850180078383,0.000492103921847196,0.0905205214078922
38,Cadps2,125.893922326157,-0.503615693210796,0.145172881547713,-3.46907554525104,0.000522252578716165,0.0935381855458479
