,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Xist,2.30926954990576,4.59315158600482,0.74534428894095,6.16245626907689,7.1625115086316e-10,1.13017269094698e-05
2,Uty,2.16631639451461,-4.72859264889124,0.782983111308456,-6.03920133218354,1.54878899944428e-09,1.22191708111157e-05
3,Eif2s3y,1.32959332934145,-3.96775686194314,0.801711074117058,-4.94911070838446,7.45533338523133e-07,0.00392125684951884
