,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Xist,23.5920642626547,8.08133371831995,0.655336323502561,12.3315821639915,6.12324809668284e-35,3.90601996087399e-31
2,Uty,13.6047479844817,-6.52437544553008,0.652645203514965,-9.9968181952332,1.57372326158878e-23,5.01939034283741e-20
3,Eif2s3y,8.77897366302243,-6.17808812287445,0.660476994268618,-9.35397928540385,8.44107823021639e-21,1.79485460101835e-17
4,Kdm5d,4.4950231372053,-4.87015029096047,0.675709788913766,-7.2074585433925,5.70057868524226e-13,9.09099785829009e-10
5,Ddx3y,2.8874642650144,-4.60660634973473,0.690744928408978,-6.66904114713563,2.5748006396046e-11,3.28493065600755e-08
6,Dach1,25.6016851290377,-1.05870808284315,0.195578721825819,-5.41320688140108,6.19058956858018e-08,6.58162847632883e-05
7,Sox6,166.131421270447,-0.478971914207312,0.104981483811074,-4.56244184040374,5.05621022082023e-06,0.00460765214265889
8,B130024G19Rik,5.18575920279051,1.60213557887067,0.38122939912015,4.20254991500729,2.63925026552761e-05,0.0187827387362364
9,Kdm6a,16.5737865399847,0.778722532009207,0.185338265650848,4.2016284617458,2.65001800636663e-05,0.0187827387362364
10,Chrm3,71.176991474193,-0.526351953094452,0.12975563269217,-4.05648635187316,4.98164720453781e-05,0.0317779275177467
11,Gm29683,3.77404064510252,1.56103002687562,0.400131506798195,3.90129245099141,9.56804752599003e-05,0.0471954973020735
12,Tenm2,492.103162566137,0.735865586664161,0.18828021617778,3.90835320674018,9.29273824108573e-05,0.0471954973020735
13,Slc35f4,43.8323215339597,-0.447758916764176,0.115340873629582,-3.88204894478394,0.000103580022296446,0.0471954973020735
14,Mcc,14.5636521419363,-0.783320666363487,0.201045161414826,-3.89624232113314,9.76966447287271e-05,0.0471954973020735
15,4930555F03Rik,8.95294164887956,1.08216985478333,0.290564805060144,3.72436659890497,0.000195806217582559,0.0832698574639431
