X.Intercept...Intercept.,X.Intercept..p.value,score_ieg62,Std..Error,t_value,p_value,r_squared,adj_r_squared,f_statistic.value,f_pvalue.value,Cluster,adj_p_value
58.20378730678534,0,-12.547826960454968,19.32031110698917,-0.6494629869555134,0.5162265196221031,5.296215777558339e-4,-7.259944755384495e-4,0.42180217142517484,0.5162265196221043,Pitx2 Glut,0.7444226858468204
40.58282772163282,1.3568975724817134e-197,46.15479206419663,34.651327600254916,1.3319775968369272,0.1833561829788455,0.0028488084768529248,0.0012430899719846344,1.7741643184754692,0.1833561829788462,TH Prkcd Grin2c Glut_4,0.5675310425535695
50.54685358830827,0,40.65417972959626,15.745166746373888,2.582010110433344,0.009863904496029597,0.0019461251329748561,0.0016542111596297149,6.666776210379973,0.009863904496029807,TH Prkcd Grin2c Glut_3,0.12823075844838477
49.30528110941638,0,28.527423739916706,26.858721574850982,1.062128875360479,0.2883948759791056,9.567389080918623e-4,1.086546457049753e-4,1.1281177478745144,0.2883948759791059,TH Prkcd Grin2c Glut_6,0.71888281564235
55.26454548927823,0,-19.864932377941255,26.317986137722524,-0.7548044243958365,0.450626139571247,8.322449771790496e-4,-6.285265944918628e-4,0.5697297190875301,0.450626139571247,PH-LHA-MM Foxb1 Glut,0.7343143796967553
54.27474794186567,0,-47.951330364569614,15.390717246594669,-3.115600760918356,0.00185599039723848,0.003767199072926526,0.0033791068248054668,9.706968101435045,0.0018559903972384763,ZI Mixed Gaba,0.040213125273500405
56.00674718184442,0,6.623793911943986,18.716827459297967,0.35389512065269807,0.7234554900096279,6.37971300851555e-5,-4.4559472058725014e-4,0.12524175642178678,0.7234554900096288,PH-LHA-PVH-SO-PVa Nxph4 Glut,0.8350429804294786
39.64372035015173,0,-14.268771288277293,18.963765429066985,-0.7524228952129216,0.45188577212108016,2.8441165646469926e-4,-2.1795798591894844e-4,0.5661402132405906,0.45188577212108216,STR D1 Gaba,0.7343143796967553
39.96823941879928,0,13.501065125999759,14.252194589917684,0.9472972769787125,0.3435975151140016,4.31865472764418e-4,-4.93902492035847e-5,0.8973721309712839,0.3435975151140016,PO-MEA-BST Mixed Gaba,0.71888281564235
60.96368395619618,0,-4.764172084641158,22.893708206329496,-0.20809962465250573,0.8351950004641907,4.478129731759387e-5,-9.892985565631562e-4,0.04330545378051449,0.8351950004641894,PF Fzd5 Glut,0.8846291447457657
49.75391554264364,2.273404410697003e-57,-44.11837926439447,82.86461203885649,-0.5324152032921687,0.5952368727677613,0.0019116490627128667,-0.0048321911463229394,0.2834659486966412,0.5952368727677614,VMH Nr5a1 Glut_1,0.7738079345980897
44.64987853931529,1.3672126415684593e-263,-17.29510943100495,29.668977492149757,-0.5829358101599941,0.5601126774449696,4.553075587290015e-4,-8.84564683149236e-4,0.3398141587668848,0.560112677444972,PV-PT Ntrk1-Sp9 Glut,0.7444226858468204
47.61706291926737,0,-8.138508017126947,14.003830387267646,-0.58116299555631,0.5611801785614492,1.278225795886066e-4,-2.506301749232165e-4,0.3377504274039866,0.5611801785614474,TH Sema5b-Ntrk Glut,0.7444226858468204
47.32980632097157,0,-27.81610718852085,26.912777217416927,-1.033565096749633,0.3015562578943467,9.256443914094014e-4,5.914451664046361e-5,1.0682568092190783,0.3015562578943467,RE-Xi Nox4 Glut,0.71888281564235
52.28689388273653,1.6609386367455298e-246,48.133639323082285,41.10165234495569,1.1710876954315346,0.24202153201542012,0.0022469045668855824,6.08557940558474e-4,1.371446390391128,0.2420215320154226,TU-ARH Otp Six6 Gaba,0.6603469599339264
