"","X.Intercept...Intercept.","X.Intercept..p.value","Props.props_trans","Props.Std..Error","Props.t.value","Props.p.value","Sex.sexM","Sex.Std..Error","Sex.t.value","Sex.p.value","r_squared","adj_r_squared","f_statistic.value","f_pvalue.value","cluster","bh_pvalues_props","bh_pvalues_sex"
"1",63.5427366246127,0.000126383059470772,3.26586355428931,2.31680990389429,1.40963811869061,0.172627073182365,-15.8299725822427,4.92780536692749,-3.21237780381588,0.00401327100434808,0.383695311021762,0.32766761202374,6.84831463514699,0.00487248141683938,"AD Serpinb7 Glut",0.267160946591755,0.00492193613740802
"2",30.24496656671,0.00540620277870171,-1.77853430194648,1.63531014976419,-1.08758225600382,0.286393301162805,-15.1453053969939,4.58123103809251,-3.30594664863267,0.00268007552099988,0.404414581624374,0.360297143226179,9.16677387236799,0.000915682178992474,"ADP-MPO Trp73 Glut",0.387824261991298,0.00413384753637613
"3",50.695178152443,4.79310861740466e-06,1.80238589112566,1.68552105532293,1.06933454520409,0.297655698844787,-12.3895119043242,5.14155496528655,-2.40968189350743,0.0257189086631746,0.27745209169916,0.205197300869076,3.83991273812725,0.0387852398382372,"AHN Onecut3 Gaba",0.394849396426759,0.026535381954069
"4",22.5803676816158,0.0728290108116275,-4.56388886025508,2.76842382624046,-1.64855135871767,0.108729187306231,-13.9103859254649,4.19478418660783,-3.31611480034537,0.00222776872965633,0.346686415661802,0.307091652974639,8.75586547647619,0.000890241552330327,"AHN-PVHd-PVR Mixed Gaba",0.207864622791324,0.00407004753123832
"5",36.0753574943273,0.00453355860234573,-0.949536592826748,2.18415095755036,-0.434739453124478,0.666669343740857,-14.5282507145898,4.2577414913652,-3.41219652345109,0.00176423431595445,0.272460950214341,0.226989759602737,5.99194669305211,0.0061617054860915,"ARC Mixed Glut",0.760236970932556,0.00347500698597088
"6",-71.89469344553,0.0889892930779241,-25.544097987254,9.17614927812611,-2.7837491755006,0.00882506538601086,-16.8366415293673,3.82881412035476,-4.39735150365756,0.000107551460083624,0.427354680461803,0.392648903520095,12.3136468369396,0.000101184573206066,"AV Col27a1 Glut",0.0591286020684327,0.00255087674735018
"7",1.74690882415149,0.922746008553677,-7.24719821963485,3.17208922946657,-2.2846766579935,0.0288940116542015,-13.5882534627828,4.02823776648446,-3.37325010351651,0.00191105236801318,0.389455078081847,0.352452355541353,10.5250384659033,0.000291300202631578,"Chat GABA",0.0894338455963379,0.00365348246826048
"8",69.391913850453,0.0147300908139791,4.76299063270304,4.66299867296404,1.02144370323731,0.314474444711179,-16.0760249252343,4.18497738120523,-3.84136482969582,0.000526591273162823,0.31455410222725,0.273011926604659,7.57192172805204,0.00196588222912907,"DMH Gaba",0.408816778124532,0.00255087674735018
"9",38.5493854713263,0.0153855065985521,-0.639184393418217,2.70265489941288,-0.236502408634218,0.814504731295991,-15.4226624582484,4.31241779118665,-3.57633773095173,0.00109981803528048,0.294079146501841,0.25129606447165,6.87372513963144,0.00319502447924022,"DMH Hmx2-Vgll1 Glut",0.850988673139567,0.0027495450882012
"10",58.5805837677441,2.11841128247783e-07,4.35491650548603,2.30343635990343,1.89061724530067,0.0677601056804019,-15.374886425157,4.12827424474504,-3.72428901610108,0.000754715437526944,0.378952177676866,0.34013668878167,9.76291136510115,0.000489779600439743,"GPe-SI Sox6 Cyp26b1 Gaba",0.157300245329504,0.00255087674735018
"11",68.5708368634882,1.35869765504335e-06,4.62023593752373,2.05421858405848,2.24914523380254,0.0331968141839765,-14.807545341487,4.40641777027677,-3.36044971526994,0.00241355320113625,0.436137140029295,0.392763073877703,10.0552514146355,0.000582445598096827,"GPi Tbr1 Cngb3 Gaba-Glut",0.0980814964526579,0.00412844626510149
"12",15.4395441795744,0.181257859249642,-5.78972233531497,2.37834795122208,-2.43434621596895,0.0204937600850016,-13.2489775585216,4.0130706586124,-3.30145633745277,0.00231679628701258,0.40053311837979,0.364201792220989,11.0244563225988,0.000215340499345561,"Hist Gaba",0.0740052447513945,0.00407004753123832
"13",7.52621048495641,0.667872635187561,-5.30850122187327,2.64143935835972,-2.00970020571274,0.0538486478368602,-14.4503425972493,4.39711026809314,-3.2863270912503,0.00265905503668761,0.346686253000669,0.301630132517957,7.69454292305723,0.00208576824892212,"HY NSCs_1",0.13462161959215,0.00413384753637613
"14",23.9616749187406,0.103291059644101,-5.23299145179002,4.04340173533201,-1.2942051753263,0.204578672469388,-14.1461576014329,4.28000030948774,-3.30517677068252,0.00229388314977495,0.327039801156093,0.286254334559492,8.01853769115277,0.00145152579794691,"HY NSCs_2",0.295502526900227,0.00407004753123832
"15",14.142090648953,0.460099416567723,-4.59088111287337,2.97832421453882,-1.54143094645734,0.133359154442916,-15.713819219105,4.24170328118385,-3.70460123620889,0.000824129410682364,0.351351301018781,0.309502997858702,8.39583147911129,0.00121940520884517,"LH-MH Glut",0.234279595642961,0.00255087674735018
"16",115.170574483892,0.000426773359434892,24.9116969316995,9.96975530741038,2.49872701621703,0.0176196840142985,-13.5473030268366,3.96489560539012,-3.41681203621593,0.00169909869026067,0.405384549632973,0.369347249610729,11.2490266857603,0.000188320296372613,"LHA Pmch Glut",0.0673693800546709,0.00347500698597088
"17",54.2844309747434,5.77905337093829e-08,2.37784631427922,1.45769199589604,1.63124056451827,0.112644022392775,-14.1397475934834,4.36604378370948,-3.23857210187433,0.00279829679385461,0.36258448806949,0.322746018573834,9.10136590736798,0.000742612148753485,"Lhx6 Gaba",0.209196041586582,0.00413384753637613
