,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Xist,82.1059052224407,6.76873900742602,0.245680566051752,27.5509744877427,4.30798614951198e-167,1.01461689793306e-162
2,Uty,55.2227294742696,-6.72494152454106,0.343554887787876,-19.5745767665902,2.54744042619232e-85,2.99986584588408e-81
3,Eif2s3y,35.9454994479144,-7.33849821928395,0.478974335155625,-15.3212764873917,5.51242111627741e-53,4.32761807101885e-49
4,Kdm5d,17.6575410807161,-6.16621912687143,0.466636600877652,-13.2141780462012,7.26758585644594e-40,4.27915455227537e-36
5,Ddx3y,13.6440763452806,-5.65152246752748,0.458212132821412,-12.3338560084138,5.95283739762038e-35,2.8040245277751e-31
6,Kdm6a,81.3274266755906,0.468755465058499,0.0613076460883978,7.64595437871832,2.0740119788222e-14,8.14118835420342e-11
7,Tsix,4.43041670966422,2.47471216042724,0.363269472181922,6.81233175351416,9.60293350373692e-12,3.23097556971446e-08
8,Gm29650,1.07269842176583,-3.42921798370842,0.61616189658879,-5.56544960454929,2.61477345128117e-08,7.69789304057176e-05
9,Arhgap26,102.158027889608,0.404415281765268,0.090203326773256,4.48337435249862,7.34718711946734e-06,0.0192267723375216
10,Ddx3x,35.5936760018228,0.391271829907435,0.0899297523944003,4.35086074952653,1.35604153700799e-05,0.0319374902796122
11,Kdm5c,34.8892266814796,0.389485146793389,0.0919793517709268,4.23448458044579,2.29076501721048e-05,0.0490473615321284
