"","X.Intercept...Intercept.","X.Intercept..p.value","Props.props_untrans","Props.Std..Error","Props.t.value","Props.p.value","learner.learnerNon_Learner","learner.Std..Error","learner.t.value","learner.p.value","r_squared","adj_r_squared","f_statistic.value","f_pvalue.value","cluster","bh_pvalues_props","bh_pvalues_learner"
"1",38.4876453775884,7.75004173899686e-08,453.654236361764,851.891576095163,0.532525792121563,0.599699832243645,-21.0059451035629,6.5610797000086,-3.20159883190191,0.0041165426386495,0.380842779923489,0.324555759916533,6.76608532262726,0.00512637483580581,"AD Serpinb7 Glut",0.852799257423684,0.00418086361737839
"2",39.2289851088242,2.50062147104644e-13,-143.760027164188,188.56098163757,-0.762406018019712,0.45242719907714,-18.5183993932227,4.23604777556897,-4.371621939683,0.000164576583588847,0.469319823832439,0.43001018115336,11.9390508752251,0.000192860670636552,"ADP-MPO Trp73 Glut",0.764892117825727,0.000218315876189287
"3",39.5189015410219,2.20885747434117e-10,32.4292405222486,96.7873451711587,0.335056617834705,0.741071122849243,-21.2721519619289,6.33572898885535,-3.35749082691937,0.00313370534875652,0.360943670861314,0.297038037947446,5.64807285999015,0.0113603419520376,"AHN Onecut3 Gaba",0.868859611814331,0.00328533625272861
"4",42.7106973346077,2.671679209808e-14,-146.051339821545,134.482517893553,-1.08602472729689,0.285337833648341,-20.3259405855745,3.99984449705088,-5.08168270055523,1.45000860601683e-05,0.492082506348918,0.461299627945822,15.98559107778,1.39825802911917e-05,"AHN-PVHd-PVR Mixed Gaba",0.640805632816471,4.06302771327652e-05
"5",39.0414508731533,5.84306276859818e-13,20.5167337581319,378.406192415132,0.0542188108159284,0.957097925246872,-20.7804393817694,4.0138455877597,-5.17718953742012,1.18684355860249e-05,0.474737381437136,0.441908467776957,14.4609531205105,3.3575609912586e-05,"ARC Mixed Glut",0.983836692770496,3.9954382763456e-05
"6",52.8446022533998,1.64970901234829e-06,-1170.31279633296,799.325343792789,-1.46412572229956,0.152621466482163,-20.4378371023991,3.87297653252148,-5.27703613248933,8.14628288734252e-06,0.506017916468527,0.47607960837571,16.9020211462765,8.83557382696825e-06,"AV Col27a1 Glut",0.553684969380085,3.78220276912331e-05
"7",43.5772863437443,1.0279134792126e-13,-807.800157059427,637.501887829904,-1.26713374890422,0.213977190305604,-19.6324528885132,4.09870161428728,-4.78992001273727,3.42129028189559e-05,0.498337655900631,0.467933877470366,16.3906488479264,1.13969804080054e-05,"Chat GABA",0.553684969380085,7.17367317171655e-05
"8",35.0794771553689,2.09103726056907e-07,1391.43891156451,1421.42054526839,0.978907274273132,0.33474812463933,-21.6761592153579,3.8844457819647,-5.58024501616146,3.32603504964959e-06,0.488774138882362,0.457790753360081,15.7753625255339,1.55636497865641e-05,"DMH Gaba",0.701393707789311,3.78220276912331e-05
"9",41.5288434954511,1.07011316641353e-11,-274.341833848562,586.23333761526,-0.467973784917381,0.6428794402117,-21.2448944170488,3.94355762606299,-5.38724076875183,5.88259059545625e-06,0.477397251252071,0.44572435738856,15.0727386423652,2.23785982397222e-05,"DMH Hmx2-Vgll1 Glut",0.852799257423684,3.78220276912331e-05
"10",35.6966849648572,2.48891314925781e-08,133.649821344578,127.010693341316,1.05227219715603,0.300556172720215,-19.7292947405072,4.38301218809564,-4.50130957748473,8.4108667590426e-05,0.501686513684054,0.470541920789307,16.1083021820034,1.44558041821625e-05,"GPe-SI Sox6 Cyp26b1 Gaba",0.651205040893799,0.000121490297630615
"11",34.9448573128948,3.97904946155153e-08,761.675527220243,475.568360288796,1.60161102130029,0.121323270194296,-19.0040189192157,5.36876762845832,-3.5397357893608,0.00153313539390818,0.513764982353899,0.476362288688815,13.736042300972,8.49182477626273e-05,"GPi Tbr1 Cngb3 Gaba-Glut",0.553684969380085,0.00166089667673386
"12",41.9766413341599,8.87609373871749e-15,-164.83195612017,185.132482314333,-0.890345951502471,0.379725508859714,-19.1337227526981,4.67425389222643,-4.09342821204443,0.000257878772054579,0.486269748938667,0.455134582207678,15.6180229622688,1.68705720612678e-05,"Hist Gaba",0.725945825761217,0.000299323574706208
"13",41.6858905848336,4.01892154670741e-14,-833.228987924212,1215.3236021524,-0.685602572391849,0.498408296128702,-20.7384840493592,4.46300612774694,-4.64675231351936,6.76436626585484e-05,0.497011097780107,0.462322207971839,14.3276738035484,4.70540320511113e-05,"HY NSCs_1",0.790159493862576,0.000106411965021595
"14",42.0427454134046,1.98923358352832e-10,-58.4209111768242,112.920796894443,-0.517361839302599,0.608354387756712,-20.7982680690036,4.11222432907765,-5.05766864952831,1.55639637032326e-05,0.478161712535291,0.446535149658642,15.1189907800046,2.1844545570974e-05,"HY NSCs_2",0.852799257423684,4.06302771327652e-05
"15",41.514730817056,8.13473933418255e-12,-534.315805645028,1463.59574481838,-0.365070619764155,0.717537678643685,-21.7449638566535,4.18608726137245,-5.19457968717168,1.22936562349095e-05,0.475278937621398,0.441425965855037,14.0395041505239,4.55923215000646e-05,"LH-MH Glut",0.868859611814331,3.9954382763456e-05
"16",16.8568488544343,0.0985935915875929,452.311382368424,190.562688749326,2.37355688743148,0.0235935448843507,-19.1161700131422,3.76524662432108,-5.07700342645923,1.4701546219882e-05,0.550643403487453,0.523409670365481,20.2191672005182,1.8524798995916e-06,"LHA Pmch Glut",0.553684969380085,4.06302771327652e-05
"17",40.4179864447181,6.24103420353803e-15,-10.1289223949897,136.786661207085,-0.0740490505843644,0.941432314368323,-21.9012705931551,4.156012817493,-5.2697793666494,9.06413088970425e-06,0.484531997903903,0.452315247772897,15.0397540389271,2.4844335362077e-05,"Lhx6 Gaba",0.983836692770496,3.86236093121973e-05
"18",34.8702342907426,3.97965392628002e-10,-5.54612084330981,534.673558103279,-0.010372910272549,0.991821676225228,-16.382733576973,3.55155058853041,-4.61283970721983,0.000150222125996567,0.504894871933577,0.457742002593918,10.7076171398316,0.000622763223613634,"Lhx6-Lhx8 Gaba",0.991821676225228,0.000203425795620351
"19",39.5707466432993,2.82286474936541e-10,224.082608279012,1604.46378126113,0.139661992309281,0.889802393098462,-21.5984815272264,4.01607936527445,-5.37800166848805,6.61401290811675e-06,0.476904952008889,0.444211511509444,14.5871754310163,3.14260457958708e-05,"Mixed",0.983836692770496,3.78220276912331e-05
"20",42.6437034299066,2.50237377377642e-15,-73.3065379242594,59.4729445441404,-1.23260313552916,0.226433453085079,-19.7935492396799,4.07248762519897,-4.86030924126204,2.7824398975803e-05,0.497083221422255,0.466603416659967,16.308609103602,1.1876434090871e-05,"Mixed Meis2 Gaba",0.553684969380085,6.02861977809065e-05
"21",41.7388690294166,5.52349617110043e-13,-159.42480591482,257.379194825596,-0.619416056619683,0.539895630596152,-21.1243138265201,3.94473834163924,-5.35506084232241,6.46933423899235e-06,0.479975174106538,0.448458517991782,15.2292544094431,2.06251575637688e-05,"NDB-SI-MA-STRv Lhx8 Gaba",0.797573090653406,3.78220276912331e-05
"22",35.0724781246784,7.35320769766479e-06,116.11457777699,149.865291864795,0.774792991306789,0.443978441086772,-21.066112119906,3.92852092438316,-5.36235202138161,6.33146632823212e-06,0.483327878892601,0.452014417007304,15.4351467321965,1.85373635112082e-05,"PF Fzd5 Glut",0.764892117825727,3.78220276912331e-05
"23",34.7997652664141,3.26868613426816e-08,1728.88122374044,1292.9599917204,1.33714982274124,0.19156836179055,-21.3023832747533,4.58938085593319,-4.64166822137096,6.86034131774998e-05,0.482376079928018,0.446677878543743,13.5126157963944,7.13194348058146e-05,"PH-LHA-MM Foxb1 Glut",0.553684969380085,0.000106411965021595
"24",41.9235422083058,1.72790519280709e-15,-166.081784195327,412.458226511436,-0.402663284473785,0.690148926685821,-22.0759553290894,4.72624920273701,-4.67092495171541,6.3259999938438e-05,0.510922561896298,0.477193083406388,15.1476567314591,3.13310979865439e-05,"PH-LHA-PVH-SO-PVa Nxph4 Glut",0.862686158357277,0.000106411965021595
"25",30.2540823881746,0.000213294895914275,611.267204537246,440.626806089751,1.38726740200354,0.174658780890372,-19.2072854004904,4.14975285894922,-4.62853718121277,5.4880178109515e-05,0.502918150881798,0.472791978207968,16.693728616867,9.79626300051012e-06,"Pitx2 Glut",0.553684969380085,9.69948411169798e-05
"26",40.6900016097539,1.52151098266816e-05,-43.5910634862844,431.231493877298,-0.101085064762658,0.920094619520399,-21.5506512232524,4.06789429234549,-5.29774120822266,7.66300877544667e-06,0.474091921170491,0.442218704271733,14.8743041117059,2.48320399840562e-05,"PO-CEA-BST Meis2 Gaba",0.983836692770496,3.78220276912331e-05
"27",44.3689522246122,5.78765436706569e-14,-177.305024982119,115.214445810139,-1.53891314353322,0.133360288708467,-19.5296168682737,3.99799206071035,-4.88485634081117,2.58875648901047e-05,0.50915471836802,0.479406519481233,17.1154805138193,7.95401196134061e-06,"PO-COAa-PAA-MEA Barhl2 Glut",0.553684969380085,5.80238523398899e-05
"28",40.058020775278,1.74015322619331e-09,-38.3451576381094,530.518789129371,-0.0722786043092598,0.942933344533677,-21.3382362846732,4.4047712569637,-4.8443460601816,5.06804845926549e-05,0.484087009296298,0.444401394626783,12.1980474115763,0.000183439993468394,"PO-MEA Glut",0.983836692770496,9.68891617212521e-05
"29",39.5928865225508,1.11330200711938e-10,68.201680314273,162.135696155651,0.420645680941223,0.677114743706115,-20.338036929987,5.02880867129105,-4.04430517432384,0.000354669307437851,0.469044696597683,0.432427089466489,12.8092667256269,0.000103119420690687,"PO-MEA Slc17a7 Glut",0.862686158357277,0.000404055883767589
