"","X.Intercept...Intercept.","X.Intercept..p.value","Props.props_trans","Props.Std..Error","Props.t.value","Props.p.value","r_squared","adj_r_squared","f_statistic.value","f_pvalue.value","cluster","bh_adjusted_pvalues"
"1",-2.81943150190851,0.886962954085345,-5.65407914087833,3.04002277920523,-1.85988051785471,0.0727331367583833,0.103384424525844,0.073497238676705,3.4591555406955,0.0727331367583834,"AD Serpinb7 Glut",0.118191347232373
"2",1.52470204595598,0.945143548995107,-5.20822746284026,3.51549732191622,-1.48150517150768,0.148252832031116,0.064186773362201,0.0349426100297698,2.19485757320399,0.148252832031116,"ADP-MPO Trp73 Glut",0.219009865500512
"3",26.3436223188686,0.188328255093124,-1.7408380315579,4.83342295021511,-0.360166707835991,0.720950287633892,0.00380079465097057,-0.0254991819769419,0.129720057433416,0.720950287633892,"AHN Onecut3 Gaba",0.781029478270049
"4",4.31168941148138,0.772329023385402,-8.8093527483299,4.42816259917185,-1.98939233847859,0.0547512116890616,0.104265636908092,0.0779205085818595,3.95768187639731,0.0547512116890616,"AHN-PVHd-PVR Mixed Gaba",0.0988563544385834
"5",5.6823032946511,0.448821915832838,-5.1985979661787,1.37145956272991,-3.79055869196086,0.000628390126443889,0.309873864051683,0.288307422303299,14.3683351972001,0.000628390126443887,"ARC Mixed Glut",0.0146955698412432
"6",26.1008439772817,0.0558051371608974,-1.27387281322465,2.50941076893554,-0.507638218897503,0.615083323803882,0.00774847893661429,-0.0223197489743974,0.25769656128543,0.615083323803882,"AV Col27a1 Glut",0.701410807846532
"7",-16.0766607133126,0.293290021166323,-8.55690320611746,2.58065360650502,-3.31578914138193,0.00218136464329182,0.244351375907014,0.222126416374868,10.9944576301063,0.00218136464329182,"Chat GABA",0.0203442018222514
"8",94.0609109080715,3.98960480602837e-06,17.3859144308259,4.87181444396365,3.56867336200944,0.00109290884912536,0.27250053510433,0.251103492019163,12.7354295647158,0.00109290884912535,"DMH Gaba",0.0146955698412432
"9",88.603334110498,4.83596983494799e-07,10.3307909679602,2.64759807680925,3.90194835781506,0.000428509952649249,0.309296878057629,0.288982080353442,15.2252009870556,0.000428509952649249,"DMH Hmx2-Vgll1 Glut",0.0146955698412432
"10",-18.6189794253327,0.339614890214224,-9.61931158351318,3.53387225525497,-2.72203149652877,0.0101588046349114,0.178931487611653,0.154782413717878,7.40945546809466,0.0101588046349114,"GPe-SI Sox6 Cyp26b1 Gaba",0.0416252742805025
"11",43.7130949517776,0.227619996909004,1.68928829848864,6.06474405147176,0.278542389283302,0.782388124025496,0.00241869394286441,-0.0287557218714212,0.0775858626276506,0.782388124025495,"GPi Tbr1 Cngb3 Gaba-Glut",0.807225842248527
"12",60.9105108126819,0.00102179817346326,4.22236620287896,2.72358731411339,1.55029588403465,0.134722466197163,0.0946100005765956,0.0552452179929693,2.40341732805476,0.134722466197164,"Hist Gaba",0.208499054828943
"13",32.613627340788,0.0515555650896794,0.909385236002,2.69821919940617,0.337031637830663,0.73928718813677,0.00513667492387801,-0.0400843853068547,0.113590324898819,0.73928718813677,"HY NSCs_1",0.787765036539181
"14",10.0268796871488,0.285417700013165,-4.04129533113158,1.72857381181958,-2.33793622435916,0.026762935802078,0.163328591506279,0.13344746977436,5.46594578917074,0.026762935802078,"HY NSCs_2",0.0669073395051951
"15",56.6543020571844,2.50389320203054e-05,3.93571194091288,1.76166835373301,2.23408221676517,0.0342926692459728,0.161050094722121,0.128782790672971,4.99112335126637,0.0342926692459728,"LH-MH Glut",0.0796079821781513
"16",107.52691325873,7.01247743201171e-05,11.3696437635964,3.64667519237197,3.11781092743853,0.0037635374940577,0.227541560522305,0.204133729022981,9.72074497925512,0.00376353749405769,"LHA Pmch Glut",0.0257775055733975
"17",-6.05717816250709,0.752654186231628,-6.95262506014297,3.33834346355599,-2.08265720290418,0.0448760344697451,0.11313897448769,0.0870548266785049,4.33746102480865,0.0448760344697451,"Lhx6 Gaba",0.0945848267525092
"18",-12.9002394411747,0.367353017560527,-11.2324163524281,3.38921114140418,-3.31416836655811,0.0021909140423963,0.244170867250767,0.221940598640496,10.9837119618945,0.0021909140423963,"Lhx6-Lhx8 Gaba",0.0203442018222514
"19",128.983927218548,0.000479115605236745,32.0676407811082,11.1731357289603,2.87006634117855,0.00701021596777315,0.195023937294433,0.17134817074427,8.23728080276601,0.00701021596777313,"Mixed",0.0350510798388658
"20",23.1760161822639,0.373720798148309,-2.49681563535656,6.27763869783242,-0.397731656047469,0.693314271066902,0.00463111388643864,-0.0246444415874896,0.158190470222262,0.693314271066901,"Mixed Meis2 Gaba",0.776990131368079
"21",-0.270675573111911,0.981603020716716,-7.702262150499,2.62111099780699,-2.93854863717839,0.00588696393431189,0.202534403702945,0.17907953322362,8.63506809306297,0.00588696393431189,"NDB-SI-MA-STRv Lhx8 Gaba",0.0347866050663885
"22",52.8215776685481,1.32205838410498e-07,3.6119877799015,1.48480738298681,2.43263053597949,0.0211659946087945,0.164757007100013,0.136915574003346,5.91769132457987,0.0211659946087944,"PF Fzd5 Glut",0.0598169412857235
"23",54.1065275760023,5.82184446829057e-07,3.84751398970323,1.57183726585755,2.44778137869389,0.0198608384754504,0.153664597061485,0.128018069699712,5.99163367788056,0.0198608384754504,"PH-LHA-MM Foxb1 Glut",0.0598169412857235
"24",69.2308496016811,9.69680775878387e-08,9.45675249770701,2.65214371666409,3.56570137518862,0.00110193685047608,0.272170328074823,0.2507635730182,12.714226297022,0.00110193685047608,"PH-LHA-PVH-SO-PVa Nxph4 Glut",0.0146955698412432
