,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Kif13a,17.1615771718665,2.90950044058502,0.559770074728759,5.1976705649991,2.0180134901136e-07,0.00144610846701541
2,Frmd8,3.11278274196468,5.20347698779493,1.03356564033338,5.03449107123621,4.79120007391588e-07,0.00171668698648406
3,Pakap,38.1222436029094,1.88578827262639,0.392496025577001,4.80460475963835,1.55057499059128e-06,0.00316461809606077
4,Mag,6.81778554104799,3.52383725176582,0.737442626719207,4.77845614572477,1.76646279434037e-06,0.00316461809606077
5,Cldn11,6.0447926714647,4.48372720585577,0.958963679022449,4.67559648393192,2.9310043154724e-06,0.00350059615411253
6,Pde4b,92.6733897999483,1.65097808674287,0.352490874893288,4.6837470253455,2.81677619065226e-06,0.00350059615411253
7,Gm38343,3.07079820281184,5.30479779022994,1.15808976326145,4.5806447466476,4.6354466293414e-06,0.00474537293512292
8,Kif17,6.86972266273922,3.36387973293462,0.756265088495211,4.44801668635524,8.66667986661215e-06,0.00607799772463397
9,Chn2,7.66093082151039,3.35272117927292,0.759676185195843,4.41335564363992,1.01780592653653e-05,0.00607799772463397
10,Adipor2,11.7837173543402,2.78828118837704,0.628242332092687,4.43822557943402,9.07035316368544e-06,0.00607799772463397
11,Arhgef10,6.25227744509849,3.55484263369715,0.803216728301632,4.42575771699092,9.61043425266219e-06,0.00607799772463397
12,Gm11639,7.5741290532645,5.37809625668162,1.20230746467058,4.47314552617799,7.70772826171475e-06,0.00607799772463397
13,Lyn,3.45626459837261,5.02897870026114,1.16112788137918,4.3311152724089,1.48355984851862e-05,0.00759370705320316
14,Dipk2a,3.40562289817582,4.68255992152058,1.07847637648724,4.34182892051134,1.41301542762511e-05,0.00759370705320316
15,Pla2g12a,3.12938767459875,4.49570214815099,1.06152462360571,4.235136941883,2.28412465307241e-05,0.0109120248426113
16,Prkg1,208.0609940016,-2.00911319171189,0.476915192393379,-4.21272633742121,2.52306681577898e-05,0.0113001855011701
17,Hmgxb3,7.71527043116933,3.01604214647802,0.721314892380823,4.1813113500583,2.89832665957475e-05,0.0122172993191251
18,Plcl1,47.0671059955697,2.05026387264665,0.494404481361331,4.14693626360606,3.36953812591784e-05,0.012708479058067
19,Hpgds,2.06179385466583,5.59361221568891,1.34666693989724,4.15367159463775,3.27182651563036e-05,0.012708479058067
20,Zwint,12.3617961711523,2.45639330509781,0.597831334864324,4.10884000527554,3.97651435769486e-05,0.0142478509436207
21,Mobp,9.16508773229056,2.94765116336192,0.723822714894903,4.07233857504723,4.6543456211478e-05,0.0158824003434024
22,Itgb8,7.27621606446417,3.1509201831874,0.778804727199281,4.04584111156935,5.21355873468767e-05,0.0169819826785327
23,Gpc6,34.0344259536296,2.11380015133555,0.528240321183387,4.00158803970155,6.29187755763008e-05,0.0187864977408238
24,AW822252,5.33737418023739,3.31353563787727,0.826897068709711,4.00719238616688,6.1444811288856e-05,0.0187864977408238
25,Ppfia2,169.282654812403,-2.46589722115505,0.622488907463215,-3.9613512652043,7.45267998633739e-05,0.0207413515925116
26,Mast4,50.5675483767771,1.56055992256824,0.394177313649777,3.9590302854283,7.52546945862828e-05,0.0207413515925116
27,Atf4,3.41638374477856,4.48988385788707,1.13776773079175,3.94622183102579,7.93940619210875e-05,0.021071772138019
28,Vbp1,6.14851253350544,3.03847156736028,0.780166341693573,3.89464580177148,9.83423249407619e-05,0.0251686107330536
29,Gm47910,3.680397674974,3.72479338708701,0.960713384033806,3.87711199717807,0.000105703708018577,0.0252490923887042
30,Rpl19,2.17905705878802,4.98001998552513,1.28337853557435,3.88039837622533,0.000104285511917631,0.0252490923887042
31,Zfp870,1.92943691401945,5.8483879660614,1.51871320468338,3.85088372710939,0.000117692368887103,0.0272059198530639
32,Exosc2,2.12340451632157,5.07277574690139,1.33480750043961,3.80038001377029,0.000144474360283223,0.0323532270559243
33,Dctn2,5.92776856980772,3.05577133948024,0.809671762399687,3.77408658840172,0.000160594979173389,0.0340827017298515
34,9330111N05Rik,3.43357283737303,4.45046657111765,1.17975611508788,3.77236151964013,0.000161709720738899,0.0340827017298515
35,Fam53b,4.2553402438213,3.49851887394854,0.931855217328489,3.75435884125686,0.000173785748259577,0.0355813906293751
36,Pdcl,2.40568482334536,4.49319640515836,1.21184003053694,3.70774713818254,0.000209111303351087,0.04115805366992
37,Trf,4.02253249564441,3.39737445405426,0.917301673738941,3.703661021577,0.000212510185010751,0.04115805366992
38,Gna12,8.47866586183486,2.64927091694617,0.719953115166434,3.67978255963755,0.000233432910617155,0.0440205325653298
39,Dlg2,665.96714567517,-0.851375043167944,0.232883282384791,-3.65580145749245,0.000256379729001419,0.0471081317442094
40,Arhgap5,24.2613937183277,1.88782279251674,0.519061002821152,3.63699600289026,0.000275836209853325,0.0494160569952233
41,Cdh19,5.69653372146838,3.4060100150767,0.942549159932358,3.61361524667968,0.000301957046895363,0.0515196237631469
42,Rnf13,10.7731929995865,2.38259267268624,0.659188894602297,3.61443084402038,0.000301008146578776,0.0515196237631469
43,Prxl2a,3.96241544302616,3.40560399400812,0.945982087474571,3.60007238942531,0.000318128601399429,0.0530165013401933
44,Gfra4,2.38421355933432,4.21638750836738,1.17910231845056,3.5759301312443,0.000348984856666531,0.0555738996193857
