,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Xist,81.5951514476399,-5.91415063217931,1.03046735019848,-5.73928968350153,9.50744723416205e-09,2.27893510202864e-05
2,Gria2,534.765423176813,0.259989840925247,0.0582796803383113,4.46107184212432,8.15507435264247e-06,0.009773856611642
3,Klf7,66.860511698898,-0.433508282791089,0.101766852824966,-4.25981811127343,2.04593326484878e-05,0.0122602550896063
4,Malat1,5098.46267087355,0.32597151451159,0.0755831090970736,4.31275609598085,1.61231954922683e-05,0.0122602550896063
5,Btbd11,86.668922636108,-0.382951586740495,0.0948430798056209,-4.03773883688032,5.39688873523141e-05,0.0258726845966994
6,Iqschfp,307.285343097189,-0.633714908240236,0.162867329392888,-3.89098851563724,9.98366587248059e-05,0.0396438569220119
7,Cdk17,81.1586300018376,0.404714006374348,0.104986653299314,3.85490911135645,0.0001157726318123,0.0396438569220119
8,Ccdc148,57.2236971518563,0.406362533723571,0.107861106084739,3.76746121446522,0.000164916152672414,0.0494130022444719
9,Csmd3,1133.50995163127,0.186240710628844,0.0505426565943461,3.6848223496364,0.000228862212525151,0.0498711566747988
10,Tcf7l2,165.39980882786,-0.415426375990781,0.112445352252732,-3.69447351685173,0.000220342856053354,0.0498711566747988
11,Cnksr2,198.907432213392,0.474007553627952,0.128485959920744,3.68917782083227,0.000224979935407114,0.0498711566747988
12,Kcnh1,51.1583927751193,0.541450407615225,0.153054043756673,3.53764196178985,0.000403717094598221,0.0633986000780261
13,Gucy1a2,163.156404254162,0.284565990555233,0.0804711846980462,3.53624706313218,0.000405854939749705,0.0633986000780261
14,Car10,386.041090135214,-0.21256181661819,0.0598594406045893,-3.55101575409466,0.000383747445852976,0.0633986000780261
15,Evl,77.5122914813107,-0.337213511078104,0.0956583730455108,-3.52518551530947,0.000423186316749444,0.0633986000780261
16,Strn,49.1072637708199,0.457591365965001,0.127469846393342,3.5898008737924,0.000330930663257367,0.0633986000780261
17,Gnal,84.945807821857,0.328751937791064,0.094325840792112,3.4852796967441,0.000491622863237372,0.0693188237164694
18,Nrxn3,2549.8221023903,0.16897624329141,0.0493443441621991,3.42442981379933,0.000616090961082967,0.0820427796508817
