,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Enox1,59.9741990209429,0.613582207923866,0.132497249442071,4.63090524903409,3.6407046133596e-06,0.00831172863229997
2,Erbb4,105.942958795159,0.739531485256077,0.165650743861418,4.46440183736671,8.02927492807688e-06,0.00916541733039976
3,Tmcc3,16.3354633528242,1.01940868894278,0.241422619614673,4.22250694889247,2.41599947847957e-05,0.0110314536187377
4,Rgs7bp,30.7488706259291,-0.891492872102628,0.209401053774063,-4.25734663715934,2.06867476223777e-05,0.0110314536187377
5,Xist,12.3821383753621,-5.25687266963905,1.24187439414337,-4.23301478348395,2.30579341686042e-05,0.0110314536187377
6,Pde1a,60.863609379604,0.721838270804337,0.1773587498228,4.0699332371565,4.70266122031205e-05,0.0156502136223113
7,Kcnma1,122.055082436295,-0.402450652966483,0.0989983256820499,-4.0652268631191,4.79857623110728e-05,0.0156502136223113
8,Cep112,83.5373103077122,0.447696237612142,0.111469204862557,4.01632215968668,5.91134344106674e-05,0.0168694963449442
9,Slit3,13.9777021823864,0.919435971064131,0.231887229526098,3.96501339441228,7.33918258171573e-05,0.0186170598156189
10,Unc5d,116.557355544172,0.568768740614328,0.149904116478314,3.79421695665447,0.00014811012771252,0.0332465341766362
11,Efr3b,19.9441863898933,-0.913742129755171,0.242069018189344,-3.77471737849761,0.00016018917036487,0.0332465341766362
12,Epha4,14.7339573865321,-1.2599916964657,0.336749962377158,-3.74162386707118,0.000182835022660675,0.0347843630611935
13,Cacna1e,62.2562694176643,0.57417739002695,0.156804322756999,3.66174465047599,0.000250503480466717,0.0439922650696549
14,Hdac9,101.160199045077,-0.774823349864133,0.213000041068532,-3.63766760784256,0.000275118157038858,0.0448639108942652
15,Arhgap24,14.3280951008362,0.899917305807347,0.250369959983871,3.59435016032003,0.000325202234131347,0.049495780034791
16,Dpysl5,10.8312462441819,0.867982388072333,0.243267272272455,3.56801956943969,0.00035968964580429,0.0499455261880965
17,Shisa9,51.7477480070113,0.547423528653198,0.153802938064567,3.5592527395243,0.000371911495925379,0.0499455261880965
18,Galnt17,42.5521246671215,0.596427572434856,0.169901867008605,3.51042388724692,0.000447392869178449,0.0567443289074667
19,Zfhx4,38.4079615865682,-0.604988755539713,0.178155184079142,-3.39585265883119,0.000684151770241632,0.0822062363927182
20,Fnbp1l,32.4488352490101,0.57100343497486,0.172348399611312,3.31307651398339,0.000922757320492458,0.0957570437583765
21,Cntnap4,44.0249652712042,-0.553956263789211,0.167151677776534,-3.31409335017144,0.000919408065818702,0.0957570437583765
22,Chsy3,60.4488276931588,0.518443367863151,0.155661070463909,3.33059104834664,0.000866618171306162,0.0957570437583765
23,Ccdc148,15.2747044171601,0.766993644112434,0.232732502725913,3.29560175363953,0.000982111298240673,0.0974852214731937
24,Magi3,21.9508261962892,0.5762117098134,0.177218090656075,3.25142714087608,0.00114827202218724,0.0993442477422899
25,Ptprd,674.016134943606,-0.305490395446502,0.0941562644256842,-3.24450420064848,0.00117655282035316,0.0993442477422899
26,Grm8,86.5827734547585,0.432911756380807,0.132876086786973,3.25801103004223,0.00112196045341394,0.0993442477422899
27,Ntm,395.33725805132,-0.35101760950072,0.108521846959062,-3.2345340531583,0.00121841390135091,0.0993442477422899
28,Med13,19.465909227352,0.603009001783461,0.185681511843046,3.24754465750568,0.0011640539522469,0.0993442477422899
