"","X.Intercept...Intercept.","X.Intercept..p.value","Props.props_untrans","Props.Std..Error","Props.t.value","Props.p.value","r_squared","adj_r_squared","f_statistic.value","f_pvalue.value","cluster","bh_adjusted_pvalues"
"1",12814.8643672199,2.20494135298371e-18,15565.6028746763,247598.108265569,0.0628664046898973,0.950289890263526,0.000131722141612767,-0.033197220453667,0.003952184838634,0.950289890263526,"AD Serpinb7 Glut",0.981258965090487
"2",12490.3747378733,1.84443649026116e-16,159458.553011353,303740.909325831,0.524982141408873,0.603214184130199,0.0085391501765674,-0.0224440013804148,0.275606248798245,0.603214184130199,"ADP-MPO Trp73 Glut",0.981258965090487
"3",13371.2292694766,1.26737147892346e-14,-25168.4886970061,49941.4067157695,-0.503960347778089,0.617539379924048,0.00741449786425859,-0.0217791933750278,0.253976032132612,0.617539379924048,"AHN Onecut3 Gaba",0.981258965090487
"4",12373.4215239294,1.63329454452302e-14,12768.1962546581,22403.489259463,0.569919984641007,0.572478892290415,0.00946279965872112,-0.01967064741014,0.324808788893206,0.572478892290415,"AHN-PVHd-PVR Mixed Gaba",0.981258965090487
"5",12769.8821634926,2.93048490187096e-22,6756.39723938104,23883.7450993821,0.282886842547814,0.779085507848499,0.00249454187683044,-0.0286775036895186,0.0800249656866715,0.7790855078485,"ARC Mixed Glut",0.981258965090487
"6",13120.4148197326,8.87332950507726e-19,-35982.6917983234,78156.4251045641,-0.460393265815098,0.648253463448353,0.00638209689232543,-0.0237275365351799,0.211961959207891,0.648253463448353,"AV Col27a1 Glut",0.981258965090487
"7",13218.1149729145,4.97039765316236e-22,-80536.5145013528,108397.570778644,-0.742973425722006,0.462600782424992,0.0159761912298646,-0.0129656854986686,0.552009511329095,0.462600782424992,"Chat GABA",0.981258965090487
"8",12057.0468113527,3.67446641348157e-13,25709.8867209698,30792.3155696275,0.834944896002857,0.409577494535712,0.0200919476481211,-0.00872887742105166,0.697132979361223,0.409577494535711,"DMH Gaba",0.981258965090487
"9",12802.7543047418,3.86968539832726e-18,13702.5212811565,111674.850233067,0.122700153638524,0.903066967189483,0.000442607767586256,-0.0289561390627788,0.0150553277029176,0.903066967189482,"DMH Hmx2-Vgll1 Glut",0.981258965090487
"10",12955.978838908,3.98919606800247e-18,-13933.0337993886,127479.991270102,-0.109295848396064,0.913610375319793,0.000351217264171148,-0.0290502175221765,0.0119455824766154,0.913610375319793,"GPe-SI Sox6 Cyp26b1 Gaba",0.981258965090487
"11",12861.2929233621,4.47155192670291e-13,321.102342402225,342200.516318474,0.000938345581288915,0.999257134080018,2.75153876780399e-08,-0.0312499716247565,8.80492429924368e-07,0.999257134080018,"GPi Tbr1 Cngb3 Gaba-Glut",0.999257134080018
"12",12449.6025383857,1.51488198238295e-16,81482.1292856759,113287.923831625,0.719248146932052,0.479232871833396,0.0219973170041702,-0.0205245387782571,0.51731789686519,0.479232871833397,"Hist Gaba",0.981258965090487
"13",12166.7698624667,2.209027924156e-12,114285.733721015,164205.0778911,0.695993907063024,0.493720489576523,0.021544153132194,-0.0229311126345244,0.484407518668856,0.493720489576523,"HY NSCs_1",0.981258965090487
