"035 OB Eomes Ms4a15 Glut",2,0,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"036 HPF CR Glut",5,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"037 DG Glut",1,0,0,0,0,1,0,0,8,0,0,0,1,0,0,0,0,6,4,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"038 DG-PIR Ex IMN",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"039 OB Meis2 Thsd7b Gaba",9,0,1,0,0,1,0,1,5,0,0,0,1,1,33,0,0,2,3,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0
"040 OB Trdn Gaba",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"041 OB-in Frmd7 Gaba",6,0,6,0,0,6,0,0,6,0,1,0,0,1,14,2,0,3,5,0,0,0,1,8,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1
"042 OB-out Frmd7 Gaba",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"044 OB Dopa-Gaba",12,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,2,1,0,4,0,12,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0
"045 OB-STR-CTX Inh IMN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
"046 Vip Gaba",14,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,113,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"047 Sncg Gaba",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"048 RHP-COA Ndnf Gaba",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"049 Lamp5 Gaba",10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,4,1,0,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"050 Lamp5 Lhx6 Gaba",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"051 Pvalb chandelier Gaba",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"052 Pvalb Gaba",2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,186,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"053 Sst Gaba",12,0,2,0,1,0,0,1,8,0,1,1,1,0,1,310,0,10,7,2,0,2,0,6,0,0,1,0,1,1,0,0,0,0,9,0,1,0,0,0,5,0,0,2,1,1,1,0,5,0,1,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"054 STR Prox1 Lhx6 Gaba",2,0,0,0,0,1,0,0,7,0,0,0,0,0,0,457,0,5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"055 STR Lhx8 Gaba",8,0,0,0,0,0,0,0,5,0,0,0,1,0,0,249,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"056 Sst Chodl Gaba",4,0,0,0,0,1,1,1,11,0,0,0,0,0,0,368,0,11,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"057 NDB-SI-MA-STRv Lhx8 Gaba",36,0,9,2,0,0,4,0,53,0,0,5,6,0,2,221,0,37,28,1731,0,2,0,12,0,0,1,1,0,1,0,0,4,0,30,1,3,1,0,35,21,0,0,0,6,1,0,0,0,0,0,5,0,0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"058 PAL-STR Gaba-Chol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"059 GPe-SI Sox6 Cyp26b1 Gaba",2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,3,0,0,0,456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"060 OT D3 Folh1 Gaba",6,0,2,0,0,3,0,1,13,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"061 STR D1 Gaba",2,0,17,0,0,2985,0,27,507,0,0,0,0,0,1,0,0,72,85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"062 STR D2 Gaba",3,0,76,0,0,116,0,2633,552,0,0,0,0,1,1,0,0,80,96,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,33,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"063 STR D1 Sema5a Gaba",1,0,8,0,0,7,0,10,40,0,0,0,0,0,370,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"064 STR-PAL Chst9 Gaba",4,0,21,0,1,2,0,3,37,0,0,0,0,0,1723,1,0,27,29,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,11,0,1,0,0,0,10,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,0,154,0,0,0,0,0,0,0,0,0,0
"065 IA Mgp Gaba",10,0,56,0,0,0,0,0,7,0,0,0,0,0,41,0,0,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"066 NDB-SI-ant Prdm12 Gaba",15,0,46,1,0,2,0,0,35,0,0,2,2,13,11,3,0,7,11,8,0,3,0,8,0,1,0,0,0,0,0,1,1,0,14,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"067 LSX Sall3 Pax6 Gaba",11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"068 LSX Otx2 Gaba",7,0,5,0,0,0,0,0,1,0,0,3,2,0,0,1,0,4,3,0,0,3,0,72,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"069 LSX Nkx2-1 Gaba",11,0,21,1,3,0,2,0,1,0,0,3,5,0,0,1,1,0,2,0,0,1,0,36,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"070 LSX Prdm12 Slit2 Gaba",6,0,10,0,0,2,0,0,6,0,0,0,0,1,4,0,0,3,1,0,0,1,0,34,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"071 LSX Prdm12 Zeb2 Gaba",0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"072 LSX Sall3 Lmo1 Gaba",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"073 MEA-BST Sox6 Gaba",138,0,36,3,11,1,0,3,30,0,0,7,5,0,6,12,0,30,35,3,0,175,2,33,0,50,1,5,0,2,1,2,8,0,37,6,2,3,0,0,25,0,2,0,132,0,0,1,6,0,0,1,0,0,0,1,854,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"074 MEA-BST Lhx6 Sp9 Gaba",103,0,37,1,8,0,0,2,13,0,0,3,5,0,2,105,0,21,21,0,0,3,1,36,0,10,1,0,0,0,0,11,5,0,9,0,1,2,0,0,10,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,752,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"075 MEA-BST Lhx6 Nr2e1 Gaba",40,0,7,0,1,0,2,1,6,0,0,1,2,0,0,184,0,3,12,1,0,0,0,8,0,2,0,1,1,1,0,6,0,0,4,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"076 MEA-BST Lhx6 Nfib Gaba",96,0,2,0,3,0,1,1,5,0,0,1,0,0,1,25,0,25,19,0,0,0,0,42,0,1,0,0,0,1,0,1,2,0,6,0,1,0,0,0,8,1,0,0,0,24,1,1,0,0,0,0,0,0,0,0,857,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
"077 CEA-BST Gal Avp Gaba",4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"078 SI-MA-ACB Ebf1 Bnc2 Gaba",9,0,53,0,0,3,1,0,6,0,0,1,24,4,1,0,0,0,4,0,0,3,0,5,0,0,0,0,0,0,0,2,2,0,4,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
"079 CEA-BST Six3 Cyp26b1 Gaba",39,0,390,0,0,4,0,70,22,0,0,0,0,0,0,1,0,7,16,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"080 CEA-AAA-BST Six3 Sp9 Gaba",88,0,509,0,5,3,0,33,54,0,0,5,3,2,28,0,0,25,31,1,0,4,0,7,0,8,0,2,0,0,0,0,1,0,11,0,0,1,0,1,7,0,5,1,1,0,0,0,0,0,2,0,0,1,0,0,258,0,0,0,1,0,0,0,0,4,0,2,0,0,1,0,0,0,0,2
"081 ACB-BST-FS D1 Gaba",17,0,190,0,2,11,1,4,42,0,0,1,1,0,1,1,0,6,16,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,2,0,0,3,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,10,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"082 CEA-BST Ebf1 Pdyn Gaba",89,0,831,0,4,3,1,2,57,0,0,0,2,0,5,0,0,15,27,3,0,2,0,3,0,3,0,0,0,0,0,0,0,0,6,1,0,1,0,0,10,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"083 CEA-BST Rai14 Pdyn Crh Gaba",5,0,76,0,0,0,3,2,8,0,0,0,1,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"084 BST-SI-AAA Six3 Slc22a3 Gaba",22,0,185,0,0,0,0,0,9,0,0,0,10,3,2,1,0,6,5,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"085 SI-MPO-LPO Lhx8 Gaba",64,1,57,6,3,0,2,0,14,0,0,4,43,1,1,9,1,15,19,56,0,3,0,31,0,1,0,0,0,1,1,39,2,0,12,2,1,1,0,497,6,3,2,0,1,49,0,0,0,0,0,10,1,0,0,0,13,1,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0
"086 MPO-ADP Lhx8 Gaba",42,0,5,13,2,0,5,0,14,0,1,11,128,2,1,1,0,15,9,1,0,4,0,64,0,0,0,1,0,0,0,21,1,0,11,0,0,1,0,252,5,0,0,0,0,26,0,1,0,1,0,0,0,0,0,0,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba",23,0,0,0,1,0,2,0,3,0,0,5,18,2,0,0,1,6,8,0,0,1,0,36,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,1,0,0,0,0,10,0,0,0,1,0,0,0,0,0,1,209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"088 BST Tac2 Gaba",31,0,70,3,2,0,3,0,6,0,0,2,11,0,1,0,0,14,12,0,0,0,0,13,0,1,0,1,0,0,0,319,6,0,1,2,0,0,0,1,4,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
