X.Intercept...Intercept.,X.Intercept..p.value,score_ieg62,Std..Error,t_value,p_value,r_squared,adj_r_squared,f_statistic.value,f_pvalue.value,Cluster,adj_p_value
12593.111109360969,0,-3824.8610387790427,3154.999768575066,-1.212317375384948,0.22566233127007457,0.0013911552787484727,4.4460661076628494e-4,1.4697134186602554,0.2256623312700735,RE-Xi Nox4 Glut,0.6667296151161294
12657.722059876227,0,3904.434008721568,4700.394710204603,0.8306608805096736,0.40653996719676333,0.0013026440024689588,-5.852527007399466e-4,0.6899974984091004,0.40653996719676544,TU-ARH Otp Six6 Gaba,0.7874153055466583
12445.60343539713,0,-718.4299949978948,2873.7451109336566,-0.24999781374642607,0.802622955750912,4.127894781299921e-5,-6.191957688661542e-4,0.062498906877996176,0.8026229557509067,VMH Nr5a1 Glut_2,0.9760415960173427
12108.887496613537,6.863574910336119e-207,4887.057281170497,6044.547040159291,0.8085067828410364,0.4194052484568337,0.002057848696347578,-0.0010902337998783818,0.6536832178999619,0.4194052484568338,GPe-SI Sox6 Cyp26b1 Gaba,0.7874153055466583
12545.985046878695,0,246.79786274991233,1970.964401040506,0.12521680382437325,0.9003609551919886,5.6318820604580415e-6,-3.5356149729226516e-4,0.015679247959990494,0.900360955191992,Mixed,0.9871510913239852
12367.894695220444,0,3984.6954716896416,2517.0418378178615,1.5830867059183076,0.11354427067216714,0.0011286451529070288,6.782973824619454e-4,2.5061635184552866,0.1135442706721665,AHN-PVHd-PVR Mixed Gaba,0.5069282594020234
12422.291448672868,0,4729.314478783394,2905.721209211091,1.6275871421496122,0.1039191859123362,0.0025727600401923463,0.0016015553274758565,2.6490399052907465,0.10391918591233587,Mixed Meis2 Gaba,0.5069282594020234
12198.619251479478,2.909380960379824e-76,5816.036035738683,8972.702965571838,0.6481921956020107,0.5181640908372829,0.0036720202776669734,-0.005067698842704305,0.4201531224393573,0.5181640908372818,TH Prkcd Grin2c Glut_1,0.8636068180621381
12012.24508350773,2.205505420238109e-102,11585.179125214485,7806.594428549429,1.4840247218231841,0.1398595537911001,0.014190053614861503,0.007746851350906359,2.2023293749823942,0.13985955379109868,GPi Tbr1 Cngb3 Gaba-Glut,0.5347571174365592
12644.445978683461,0,-295.10492694682125,3343.321154584986,-0.08826699957977961,0.9296805479493628,7.089179238009805e-6,-9.028224775597948e-4,0.007791063214816361,0.9296805479493648,ZI Pax6 Gaba,0.9871510913239852
12322.154177098202,0,-3639.671475565981,4009.558605721505,-0.907748665993382,0.3642598180931179,9.365596226709877e-4,-2.0003132201296125e-4,0.8240076406127685,0.3642598180931168,ZI-PVH-SBPV Pax6-Prox1 Gaba,0.7874153055466583
12169.98320191518,0,939.2824612217427,1864.2811213805767,0.5038309139375747,0.6144227571920688,9.732395881190291e-5,-2.860743065413729e-4,0.2538455898391729,0.6144227571920678,STR D1-D2 Gaba,0.9076699822155563
12312.997058715715,0,3042.5108445328606,2688.013432574883,1.131880818623142,0.25780294923429714,5.586555251751776e-4,1.2259909215828202e-4,1.2811541875669927,0.25780294923429736,RT-ZI Gnb3 Gaba_2,0.7285735521838832
12329.42735776479,0,-2258.111030442101,4057.800850617914,-0.556486410637486,0.5780264197138605,3.680893417063343e-4,-8.205336198374713e-4,0.3096771252241924,0.5780264197138608,PO-MEA Glut,0.8945646971762127
12136.114967074722,0,-491.829094243899,2054.7939956593386,-0.23935688700807292,0.8108653259221001,4.2594259524039804e-5,-7.008684956733013e-4,0.05729171935819646,0.8108653259220985,STR-PAL Chst9 Gaba,0.9760415960173427
12630.917083458615,0,3770.643677418821,2216.446794750916,1.7012110041840933,0.08908275876244554,0.0016672208571240994,0.0010911488553105864,2.894118880757059,0.08908275876244508,DMH Gaba,0.5046108606521179
12317.687825118628,0,2242.761302287232,2812.5396450900357,0.7974150004258647,0.42531367119011254,3.479197870342659e-4,-1.9923515561104388e-4,0.6358706829041813,0.42531367119011254,PO-CEA-BST Meis2 Gaba,0.7874153055466583
12194.686663604774,0,-228.5577283729238,2502.1405113496317,-0.09134488144698232,0.9272309767807274,5.66452145447031e-6,-6.732182589113123e-4,0.008343887366563768,0.9272309767807252,SI-MA-LPO-LHA Skor1 Glut,0.9871510913239852
12133.584711232641,0,-2157.2112127529663,2331.5655835419734,-0.9252200444114729,0.3549805724480045,4.948574417065425e-4,-8.32253475118172e-5,0.8560321305807697,0.3549805724480041,Trh Glut,0.7874153055466583
12648.240794439283,9.950477465003414e-258,3725.307217762172,4679.710614318267,0.7960550394642018,0.4265723130350092,0.001916633479608748,-0.0011078615704529504,0.6337036258563526,0.426572313035009,DMH Hmx2-Vgll1 Glut,0.7874153055466583
12753.909353343146,0,-155.34068846102792,2447.201204178246,-0.06347687643983091,0.9493942083170677,2.3618430984469063e-6,-5.838032437461838e-4,0.004029313842557513,0.9493942083170679,TH Prkcd Grin2c Glut_2,0.9871510913239852
11955.291190476177,3.222127274366081e-283,7949.095598263255,5583.096420735709,1.4237790285584513,0.1552323012770734,0.0046705528386235306,0.0023665494887128435,2.0271467221628696,0.1552323012770712,AV Col27a1 Glut,0.5446423528189908
11515.568091950796,1.8020759552169313e-222,5083.791237460083,5787.049489045553,0.8784772356074223,0.38027235620716016,0.0021450331022312397,-6.345071955340398e-4,0.7717222534804592,0.38027235620715993,SCH Six6 Cdc14a Gaba,0.7874153055466583
12151.913099530702,0,-647.4857573030549,3208.3618326409755,-0.20181194986042908,0.8400989416420483,3.4928508178371875e-5,-8.226744690875698e-4,0.040728063106466914,0.8400989416420511,AHN Onecut3 Gaba,0.9781492042135127
12024.872944302515,0,2688.3383327889583,4366.719015714491,0.615642619347489,0.5382665565085825,3.681985244761158e-4,-6.032609521764432e-4,0.37901583475703376,0.5382665565085842,NDB-SI-MA-STRv Lhx8 Gaba,0.8678273868741733
13112.200892146438,5.6832172048934685e-230,-8973.128623727544,5707.197437379333,-1.572247801514272,0.11698344447739001,0.008451966208138794,0.005032835057132479,2.4719631493664607,0.11698344447739009,STN-PSTN Pitx2 Glut,0.5069282594020234
12396.04315934617,0,-64.77129110587886,4020.3972264215354,-0.016110669532903424,0.9871510913239852,4.0303349097762593e-7,-0.0015523913717363502,2.5955367279841397e-4,0.9871510913239854,PO-COAa-PAA-MEA Barhl2 Glut,0.9871510913239852
12265.050005693827,2.2653782372604322e-141,-4944.479995093554,9641.274410303162,-0.5128450643215412,0.608603917866993,0.001262874573469358,-0.003538746221850353,0.2630100599989658,0.608603917866993,RT-ZI Gnb3 Gaba_1,0.9076699822155563
12468.98293139964,9.538903452624032e-154,-15896.901907178997,6396.030277259264,-2.4854325602084097,0.01374322528135759,0.029391246374690448,0.024633360327507625,6.177375011344123,0.013743225281357645,TH-PVT-RE Ntrk1-Nox4 Glut,0.3832093162439506
12619.385427511465,1.0636986516400326e-188,747.3806738365491,6940.571278587123,0.10768287563623895,0.9143252076109903,4.185962569582745e-5,-0.003568097559770944,0.011595601705291307,0.9143252076109845,Lhx6 Gaba,0.9871510913239852
13438.39972536816,0,2619.77468439176,1352.6295054238892,1.936801373832793,0.053059751479931624,0.003852318295853308,0.002825361922962455,3.751199561680567,0.053059751479932485,PO-MEA Slc17a7 Glut,0.3832093162439506
12563.330137370402,5.694020473802424e-125,-15015.981938844045,6549.747573675402,-2.292604679788873,0.023251759966207434,0.03363733232336685,0.027237579557296443,5.256036217789843,0.023251759966207423,Hist Gaba,0.3832093162439506
12281.64653204592,2.9103573827148574e-236,8776.473699762613,6533.368945054113,1.3433304889978046,0.1799950359036845,0.0048929354782763935,0.002181472087209091,1.8045368026710813,0.1799950359036844,PVH-SO-PVa Avp Glut,0.5849838666869747
12953.52964340514,8.512569977328026e-73,618.5541989757447,13460.232521507885,0.04595419863567491,0.9634357352501651,2.0502379374372074e-5,-0.009688036432476288,0.0021117883722466895,0.9634357352501683,LHA Pmch Glut,0.9871510913239852
12632.000211590937,0,652.5207327745981,2246.220295953462,0.2904972116715827,0.77146545440116,4.142618266576569e-5,-4.494714971658986e-4,0.08438862998896554,0.7714654544011584,TH Prkcd Grin2c Glut_7,0.9760415960173427
11628.009421023073,2.3179291397002537e-90,15206.446850581879,7480.358265002365,2.0328500737360162,0.0438081303016997,0.026467775555600318,0.020062958289518762,4.132479422288518,0.0438081303016999,PVN Mixed Glut,0.3832093162439506
11964.048343132397,0,4280.8655693523915,5115.073249135261,0.8369118800158144,0.40292895084164904,0.0010039000598722045,-4.2937985395874456e-4,0.7004214949116041,0.40292895084164926,PVpo-VMPO-MPN Hmx2 Gaba,0.7874153055466583
11520.95245126078,1.3917228744660198e-122,-3458.2636324083674,4254.733651193086,-0.8128037888901982,0.4172922371423109,0.003276048149387448,-0.001682777481710307,0.6606499992342613,0.4172922371423111,PVH-SO-PVa Agtr1a Glut,0.7874153055466583
12509.926102480196,8.36798188817339e-100,6779.963844626752,9439.919771407605,0.7182226129889849,0.4738611790108237,0.003806519648489711,-0.003572691317077048,0.515843721808726,0.4738611790108235,ADP-MPO Trp73 Glut,0.8105520167290405
12163.967123476043,0,-5440.001468286031,3861.853742604583,-1.4086503091173732,0.15920314928555115,0.0016859151822476075,8.362861738920868e-4,1.9842956933764706,0.1592031492855512,Lhx6-Lhx8 Gaba,0.5446423528189908
12569.048461409293,1.0212252651010395e-85,8222.287213980355,9903.004115817454,0.8302821161961759,0.4080419225666907,0.005759646004770387,-0.002595314953172556,0.6893683924752109,0.4080419225666869,AD Serpinb7 Glut,0.7874153055466583
12086.361757984592,3.950005237999977e-292,10446.883719202247,6209.469665100075,1.6824115878878168,0.09315892812039099,0.006037381736524656,0.003904414744543061,2.8305087510592077,0.09315892812039087,SI-MPO-LPO-ADP Lhx8 Gaba,0.5046108606521179
12072.061492519266,5.51770250017131e-159,-2201.271080257575,7535.670825984639,-0.2921134867870172,0.770448074729584,3.495920425114454e-4,-0.0037473358589537042,0.08533028916286921,0.7704480747295835,Chat GABA,0.9760415960173427
12402.605671997066,3.1129273340001883e-74,852.1955593213718,9214.984229717453,0.09247932910976903,0.9264809704422631,7.567946079275633e-5,-0.008773208331589677,0.008552426312593273,0.9264809704422617,TH Prkcd Grin2c Glut_5,0.9871510913239852
12583.73966970514,2.2519668943368354e-170,5750.0497352503835,5828.789270958445,0.9864912708201039,0.3249153859376791,0.004159301889557642,-1.1469252293361265e-4,0.9731650274042646,0.32491538593767855,TH Prkcd Grin2c Glut_8,0.7874153055466583
11600.568504862345,1.632543941969517e-135,2208.0839617640163,7047.317928023109,0.3133225979466235,0.7543351526686276,4.501232170413066e-4,-0.0041349679608622125,0.09817105038402403,0.7543351526686245,TRS-BAC Sln Glut,0.9760415960173427
12886.33154470937,0,-620.5506873266235,2473.811578021473,-0.250848000243791,0.801996283515068,7.894573599502854e-5,-0.0011756603546750899,0.06292471922630935,0.8019962835150674,ARC Mixed Glut,0.9760415960173427
13953.677431666181,5.8316206892043e-35,-3449.6369709456453,9373.386128709133,-0.3680246309687357,0.7151362388328366,0.003967785988762964,-0.02532727912921451,0.1354421289996739,0.7151362388328368,SCsg Gabrr2 Gaba,0.9760415960173427
12132.873859968266,0,6278.332280860355,2401.374352860746,2.614474612582169,0.009197705759343162,0.013073859357294302,0.011161211797909187,6.835477499836675,0.009197705759343202,HY NSCs_2,0.3832093162439506
14467.399021860116,7.789779949421911e-18,9943.310546899447,3910.3160957447963,2.5428406050650874,0.03156333259439601,0.4180798081230257,0.35342200902558407,6.466038342767663,0.031563332594397205,SNc-VTA-RAmb Foxa1 Dopa,0.3832093162439506
12442.961559791285,3.1285941595100756e-230,8102.777581615481,3767.4732930617192,2.150719315393098,0.03245730478998974,0.018166255436800113,0.014238920458547244,4.625593573604957,0.03245730478998972,LH-MH Glut,0.3832093162439506
12343.744669526111,1.8564437564645742e-116,-1126.163035674069,3377.129362726283,-0.3334675443895173,0.739176086402316,6.278575425070564e-4,-0.005018312753862997,0.11120060316117507,0.7391760864023156,HY NSCs_1,0.9760415960173427
