"","X.Intercept...Intercept.","X.Intercept..p.value","Props.props_untrans","Props.Std..Error","Props.t.value","Props.p.value","Sex.sexM","Sex.Std..Error","Sex.t.value","Sex.p.value","r_squared","adj_r_squared","f_statistic.value","f_pvalue.value","cluster","bh_pvalues_props","bh_pvalues_sex"
"1",43.867080760577,5.82570367181959e-08,-842.773424860393,1486.49798935139,-0.566952280391665,0.579132629931039,-21.3989651728722,5.31950849591727,-4.0227335268467,0.00110694963656176,0.566911400677972,0.509166254101701,9.81747271052795,0.00188072646534671,"AD Serpinb7 Glut",0.830039839444142,0.00228447099594313
"2",44.9151355361643,3.66285053944233e-07,-817.435129806167,1851.99950889341,-0.441379776766029,0.664844666751994,-22.2584107855422,4.73077784710422,-4.70502135270776,0.000238384511714381,0.597588938135796,0.547287555402771,11.8801692054371,0.000687637074766991,"ADP-MPO Trp73 Glut",0.853545984717503,0.00134288046253249
"3",44.8606682080582,3.06224596907017e-06,-183.091210413397,330.162704411958,-0.554548433141457,0.586425988122599,-20.2204383731784,4.97050665128591,-4.06808395839229,0.000800103268870549,0.560595154536891,0.508900466835349,10.8443474457853,0.000921194114552739,"AHN Onecut3 Gaba",0.830039839444142,0.00213360871698813
"4",46.7751954285837,1.93662846987903e-07,-157.871535663259,142.462818580081,-1.10815956918974,0.283225583582836,-19.0946796078532,4.89104576115165,-3.9040075559132,0.00114172571273519,0.58278458760029,0.533700421435618,11.8731687453977,0.000593011231179207,"AHN-PVHd-PVR Mixed Gaba",0.735912815958123,0.00228447099594313
"5",42.2960113045096,5.32570571459194e-09,-48.4733582291752,155.559178034441,-0.31160718924886,0.759362652990467,-20.8891746293421,5.2593989575243,-3.97177981705633,0.00109512789653103,0.547798922730846,0.491273788072201,9.6912448955497,0.0017484480818781,"ARC Mixed Glut",0.89998536650722,0.00228447099594313
"6",42.6289316863596,5.45993556989397e-08,-358.970494567035,416.736927158921,-0.861383935938422,0.401751763477572,-19.1069057615118,4.45934444055612,-4.2846893789458,0.000568519279939755,0.557378594956521,0.502050919326086,10.0741371945493,0.00147319182305452,"AV Col27a1 Glut",0.780425474157678,0.00173263018648306
"7",44.2872713766793,7.82722585185224e-10,-955.383209857221,687.150145807845,-1.39035582788683,0.182356949638373,-18.1719558075628,4.92822987655766,-3.68731902990204,0.00182746626236519,0.598321765600338,0.551065502729789,12.6612162971785,0.000429502350530263,"Chat GABA",0.735912815958123,0.00292879035659704
"8",38.8815383972376,0.00328298761898064,76.5881837732772,298.098395564968,0.25692249576897,0.800322309035762,-20.1494038462439,6.35117468537032,-3.17254757496392,0.00556668930667106,0.554376783826706,0.501950523100437,10.5744101552701,0.00103806936401946,"DMH Gaba",0.914654067469442,0.00698564932601859
"9",29.5530081559911,0.000631808971517899,1666.38519280788,881.429998808142,1.89054740031669,0.0758555231975539,-15.0199714882341,5.35800012012474,-2.80327942357052,0.0122207562149151,0.63036126911,0.58687435959353,14.4954257756867,0.000211889042793556,"DMH Hmx2-Vgll1 Glut",0.735912815958123,0.0134849723750787
"10",45.3910404552438,2.0168529270686e-08,-938.878865778416,851.249148840558,-1.10294250168381,0.285421457685418,-18.1115262939273,5.31748617225423,-3.40603166745036,0.00336358047451393,0.582520388655854,0.533405140262425,11.8602757333054,0.000596210745603919,"GPe-SI Sox6 Cyp26b1 Gaba",0.735912815958123,0.00448477396601857
"11",51.0394670634275,1.12079342443023e-07,-3524.32909092695,1896.79239499412,-1.85804682696331,0.0805682078701932,-21.3254733974054,4.23085048361997,-5.04046963606218,0.000100690384538915,0.628159387503884,0.584413433092576,14.3592566662921,0.000222860440620138,"GPi Tbr1 Cngb3 Gaba-Glut",0.735912815958123,0.00134288046253249
"12",39.0385769185642,0.00242816212322234,857.037256651993,1522.32804788746,0.562978037382484,0.587198390768595,-17.7194385352448,8.54081131361926,-2.07467860892668,0.0678477878512505,0.480319445448231,0.36483487777006,4.15916563663096,0.0525792152555938,"Hist Gaba",0.830039839444142,0.0678477878512505
"13",41.9668021625286,9.55538528992215e-08,-60.1803487112849,280.30006208899,-0.214699733788068,0.832893024373739,-20.8716044521891,5.32012686565458,-3.92314036474037,0.00135572536825852,0.523096662858508,0.459509551239643,8.2264573675542,0.00387460746374124,"HY NSCs_2",0.919692419884745,0.00241017843245959
"14",29.9185817009737,0.000375935562756656,5240.75904479571,2675.23016954404,1.95899369873245,0.0677773300586099,-14.9270632811071,4.95222801536393,-3.01421163056243,0.00823172909963278,0.620398363407113,0.572948158833002,13.0747247346033,0.000431146246171781,"LHA Pmch Glut",0.735912815958123,0.00947271922109006
"15",43.3026682040152,6.23543484609582e-07,-370.216967844851,1046.94751363219,-0.353615594883503,0.727974361540395,-21.1819779580888,4.62959566160381,-4.57534080865084,0.000268824194461488,0.555912971787555,0.503667439056679,10.6403924456305,0.00100804227241457,"Lhx6 Gaba",0.89998536650722,0.00134288046253249
"16",44.6129468494338,1.97708237621747e-06,-202.516841235144,375.433405447016,-0.539421474746004,0.596591134600477,-19.1427340814112,6.05513183520245,-3.16140665511557,0.00570157024953568,0.560174619355678,0.508430456926934,10.8258515175908,0.000928714960155403,"Lhx6-Lhx8 Gaba",0.830039839444142,0.00701731723019776
"17",38.4385963295091,0.0587023658154071,63.6525768928564,366.757091404504,0.173555136041399,0.864264911850818,-20.8151993056225,5.31426728418519,-3.9168521627745,0.00111035366147473,0.553437716559887,0.500900977331639,10.5342989437439,0.0010568110334712,"Mixed",0.919692419884745,0.00228447099594313
