"","X","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","cellType"
"240",3,"Eif2s3y",15.690834357575,-7.26603335455997,0.850325170784513,-8.54500560986135,1.28530030753344e-17,1.03291017047746e-13,"Trh-Glut"
"241",4,"Kdm5d",11.1073842842255,-5.83649356091657,0.822185844609271,-7.09875218502486,1.25888306941199e-12,7.58760298011341e-09,"Trh-Glut"
"242",5,"Ddx3y",7.80848471765936,-5.79752852354328,0.860095973736957,-6.74056000791876,1.57777323468058e-11,7.60770698298284e-08,"Trh-Glut"
"243",6,"Tsix",1.24775283998994,4.11333352048144,0.834637164493828,4.92828943577656,8.29526691562116e-07,0.00333317650114518,"Trh-Glut"
"244",1,"Xist",9.19322708586769,6.26141109109973,0.594917878108755,10.5248326222852,6.63793147751045e-26,1.30992939777191e-21,"TU-ARH-Otp-Six6-Gaba"
"245",2,"Uty",8.93915880704654,-6.35052063026417,0.846642799206369,-7.50082636528305,6.34167500976604e-14,6.25733073213615e-10,"TU-ARH-Otp-Six6-Gaba"
"246",3,"Eif2s3y",4.65498630846379,-5.47056541128682,0.858541863443151,-6.37192622075215,1.86668687718995e-10,1.22790662781555e-06,"TU-ARH-Otp-Six6-Gaba"
"247",4,"Kdm5d",3.13738042081035,-4.94958461178558,0.869857329952091,-5.6901108277816,1.26956944582384e-08,6.2634208609719e-05,"TU-ARH-Otp-Six6-Gaba"
"248",5,"Ddx3y",2.11739215755287,-3.69341401383487,0.834253773755699,-4.4272068404409,9.54611834445062e-06,0.0376766198818777,"TU-ARH-Otp-Six6-Gaba"
"249",1,"Xist",4.70433267037866,5.72491353054995,0.838744141588317,6.82557796434651,8.7572026035665e-12,1.4997585178868e-07,"VMH-Nr5a1-Glut-1"
"250",2,"Uty",4.26863001376637,-5.21256989785822,0.983471857806883,-5.30017189254619,1.15693704189529e-07,0.000990685188974933,"VMH-Nr5a1-Glut-1"
"251",3,"Eif2s3y",2.90939096997377,-4.50556520050717,1.02607903814949,-4.39105081869019,1.1280416973794e-05,0.0643961403643987,"VMH-Nr5a1-Glut-1"
"252",1,"Xist",25.2144331049429,8.10244912816503,0.624027755439067,12.9841165838275,1.50565419663353e-38,3.56523857220852e-34,"VMH-Nr5a1-Glut-2"
"253",2,"Uty",23.525745750322,-6.34038640586062,0.692636526877099,-9.15398792848483,5.48697040536813e-20,6.49629861143559e-16,"VMH-Nr5a1-Glut-2"
"254",3,"Eif2s3y",14.0156459822316,-6.84118727111685,0.846632809101783,-8.08046557795802,6.45199680957198e-16,5.09256108179516e-12,"VMH-Nr5a1-Glut-2"
"255",4,"Kdm5d",9.90232375020562,-5.38422864408679,0.757986461339905,-7.1033308887457,1.2178534836714e-12,7.20938815996379e-09,"VMH-Nr5a1-Glut-2"
"256",5,"Ddx3y",5.21665747002546,-5.62719864805402,0.875562328747038,-6.42695381390694,1.30186354502508e-10,6.16536537652976e-07,"VMH-Nr5a1-Glut-2"
"257",6,"Hs3st5",66.0478416609618,0.481972149469128,0.101243248195329,4.76053621412123,1.9307928372486e-06,0.00653132051331567,"VMH-Nr5a1-Glut-2"
"258",7,"Socs2",6.41980415565883,1.84269117940425,0.385939014102989,4.77456570097503,1.80095481958912e-06,0.00653132051331567,"VMH-Nr5a1-Glut-2"
