,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Uty,2.75181723966715,-4.52560814468784,0.803772953097884,-5.63045587344703,1.79733922045192e-08,0.000303642487903147
2,Eif2s3y,2.13609826590286,-3.93112384739185,0.833720137818776,-4.71516000282381,2.41520880009744e-06,0.020401268734423
