,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Xist,5.39866080014782,6.10251626260517,0.669491193309635,9.11515539500576,7.85578114882853e-20,1.46274644991187e-15
2,Uty,6.00936300353452,-5.65323661313463,0.815066237132186,-6.93592294170541,4.03577554070606e-12,3.75730702839734e-08
3,Eif2s3y,3.74980283591863,-5.23767629882065,0.920762922232857,-5.68840922277718,1.28228244826413e-08,7.95869972889271e-05
