"","X.Intercept...Intercept.","X.Intercept..p.value","Props.props_untrans","Props.Std..Error","Props.t.value","Props.p.value","Sex.sexM","Sex.Std..Error","Sex.t.value","Sex.p.value","r_squared","adj_r_squared","f_statistic.value","f_pvalue.value","cluster","bh_pvalues_props","bh_pvalues_sex"
"1",49.6269907870561,6.55728349480672e-05,-3864.8534117966,2334.64016484951,-1.65543858534865,0.126055718763137,-9.62702739757312,7.53543356056091,-1.27756781613194,0.227706452318471,0.246747177278532,0.109792118601901,1.80166530293076,0.210462256760158,"AD Serpinb7 Glut",0.474820044293946,0.296018388014012
"2",44.459378933891,0.00065133397763955,-721.757099241343,3072.7914928763,-0.234886454520134,0.818257094780586,-9.3728730025947,8.02823633612059,-1.16748842587311,0.265687965788348,0.103699922416906,-0.045683423846943,0.694186634658361,0.518466385156044,"ADP-MPO Trp73 Glut",0.886445186012301,0.319795407246356
"3",30.9823764870418,0.0108237082541081,603.050555865778,458.080176430564,1.31647381156034,0.21075368407147,-9.30104220781413,7.01239984448764,-1.32637077378375,0.207547773827758,0.229976905480777,0.111511814016281,1.94130526248487,0.182925554290762,"AHN Onecut3 Gaba",0.47567625596135,0.291079035990205
"4",48.294128354115,0.00131256417246704,-123.56092426907,225.482710817994,-0.547984028668196,0.59298807957364,-11.2027887155013,7.55506517662259,-1.48281827536919,0.161955844655655,0.147023652764946,0.0157965224210919,1.12037543135859,0.355705372849903,"AHN-PVHd-PVR Mixed Gaba",0.713781947634937,0.291079035990205
"5",43.7990247508714,3.96457916804602e-06,-482.103644005041,197.249334385719,-2.44413318557665,0.0309232471585468,-3.12108338455889,6.89265676184818,-0.452812825648671,0.658761441220588,0.386955693626309,0.284781642564027,3.78722082175673,0.0530824769391987,"ARC Mixed Glut",0.328615193796595,0.679674502846638
"6",47.3219823803096,0.000149871305149838,-562.253379586219,823.359861763827,-0.682876838788015,0.506672266147275,-11.0425986834055,7.39430033667309,-1.49339331385258,0.159203589145301,0.157540505668259,0.0279313526941449,1.21550447675345,0.328147189406928,"AV Col27a1 Glut",0.670404481067457,0.291079035990205
"7",50.2990284873679,1.23890792632304e-05,-1582.40507756299,1037.59510650989,-1.52506991179407,0.151195300891009,-12.5586612901774,7.0091316956602,-1.7917570728416,0.0964665263549396,0.259757957922577,0.145874566833743,2.28091168904475,0.141556350355942,"Chat GABA",0.474820044293946,0.291079035990205
"8",25.5947877541518,0.0234292934405268,486.522678084109,244.001478702834,1.99393331823468,0.0675701159926801,-10.7701748413314,6.50537607824617,-1.65558066309903,0.12173337763473,0.331704556528293,0.228889872917261,3.22623719568302,0.0728274745910843,"DMH Gaba",0.328615193796595,0.291079035990205
"9",30.8002354028633,0.00178863365683886,1706.30868596896,859.889319592564,1.98433524767751,0.0687396322579671,-8.89143590635043,6.54185033769567,-1.35916223199358,0.197207657834825,0.33019796676057,0.22715150010835,3.20435991148519,0.0739012867064144,"DMH Hmx2-Vgll1 Glut",0.328615193796595,0.291079035990205
"10",47.2748699171112,0.000185440520290644,-878.198463599994,1347.75060289034,-0.651603094605663,0.52600966976062,-11.0194993593255,7.4090153634021,-1.48730955718595,0.160782075403386,0.154921478307476,0.0249093980470875,1.19159295041814,0.334835051966987,"GPe-SI Sox6 Cyp26b1 Gaba",0.670404481067457,0.291079035990205
"11",20.830146005259,0.0946042200150739,8763.96850489456,3667.45344556049,2.3896604646757,0.0358829326940226,-21.3823832384319,7.88158472399419,-2.71295481647705,0.0201840153713416,0.436582915233769,0.334143445276272,4.26186230185409,0.0426152525884933,"GPi Tbr1 Cngb3 Gaba-Glut",0.328615193796595,0.291079035990205
"12",42.2516405548344,0.000110323679720089,1350.95355786186,1118.58913452625,1.20772991276553,0.254938752180422,-17.7532276866845,7.68284258529015,-2.31076290963913,0.0434509244305089,0.365867954767835,0.239041545721402,2.88479313984113,0.102541225120067,"Hist Gaba",0.502152087628103,0.291079035990205
"13",39.0768144689805,0.00731893613951983,-866.337728135965,2465.74960261684,-0.351348623240795,0.737335727339244,-6.79792167151829,13.4025828285867,-0.507209823543776,0.630105594613312,0.14591991440649,-0.138773447458013,0.512551165404198,0.623011103546568,"HY NSCs_1",0.826324522018118,0.660594574997827
"14",42.235318111162,4.6805904087181e-05,-445.133026082983,321.335096878535,-1.38526115076451,0.199339916893014,-6.32281948410519,7.93157279754487,-0.797170957828484,0.4458721092435,0.340639887287289,0.194115417795575,2.32479863922355,0.153480081587331,"HY NSCs_2",0.47567625596135,0.499684260359094
"15",34.3289577583281,0.00204959588086371,624.482109685344,442.962461112366,1.40978562408459,0.188937673033675,-4.41275884920078,8.70642217351333,-0.50683952159192,0.623255454416663,0.235691974182182,0.082830369018619,1.54186510033039,0.260820726431669,"LH-MH Glut",0.47567625596135,0.660594574997827
"16",32.3908491448774,0.000394821931264473,7002.50509280278,3190.65886171812,2.1946893717845,0.0469531136873316,-11.0603690231044,6.35577393076447,-1.7402080601967,0.105424271854229,0.363246036226121,0.265283887953217,3.70802440156973,0.0531882585537399,"LHA Pmch Glut",0.328615193796595,0.291079035990205
"17",50.570737786662,1.3563247047097e-06,-3471.14572362883,1512.22861799884,-2.29538423113713,0.0389912773383414,-3.65016736045477,6.8898945070445,-0.529785667505169,0.605190961607409,0.379004818765577,0.283467098575666,3.96706994904407,0.0451932418924202,"Lhx6 Gaba",0.328615193796595,0.658229506297743
