"","X.Intercept...Intercept.","X.Intercept..p.value","Props.props_trans","Props.Std..Error","Props.t.value","Props.p.value","learner.learnerNon_Learner","learner.Std..Error","learner.t.value","learner.p.value","r_squared","adj_r_squared","f_statistic.value","f_pvalue.value","cluster","bh_pvalues_props","bh_pvalues_learner"
"1",42.9001830567663,0.187602865724181,0.15001232572645,4.48364343326044,0.0334576841266263,0.973909002046025,-19.6137358644625,7.75061803281406,-2.53060282179087,0.0279434146341931,0.428887155959445,0.325048457042981,4.13032097315158,0.045916692840506,"AD Serpinb7 Glut",0.979388397157071,0.0307851178173313
"2",72.5547317546889,0.0300017065322075,4.60923471116216,4.54397258568363,1.01436235017882,0.330426177913083,-22.434102524058,6.65424998615439,-3.37139460806808,0.00555586144953063,0.486445435470536,0.400853008048959,5.68327654822307,0.0183450779636637,"ADP-MPO Trp73 Glut",0.979388397157071,0.0121939480144311
"3",69.178566374497,0.00759490132914796,6.55635598520359,5.40031826506554,1.21406844252429,0.246316819841002,-19.7906896547815,5.68775094133339,-3.47952817535677,0.00407078667355892,0.547580499662566,0.477977499610653,7.8671968055135,0.00576791102589538,"AHN Onecut3 Gaba",0.979388397157071,0.0121939480144311
"4",59.9688139590759,0.0155490513976,5.19021579291227,6.45475190319806,0.804092220855265,0.435801710409184,-22.0889380041863,5.88429876193041,-3.75387771727277,0.00240963107227081,0.520150083565804,0.446327019499005,7.04590211935856,0.00845639484497115,"AHN-PVHd-PVR Mixed Gaba",0.979388397157071,0.0121939480144311
"5",21.5841843302416,0.14173167064744,-3.31001431793725,2.17620804901388,-1.52100086176831,0.154163599057349,-12.1875207957734,7.60685480330133,-1.60217607814521,0.135097414304936,0.565747384133101,0.493371948155284,7.81684250311812,0.0067058627356362,"ARC Mixed Glut",0.979388397157071,0.135097414304936
"6",50.9435612569277,0.0096797653880126,1.56251446561943,3.17763751696938,0.491722059950267,0.631114057095946,-21.3371489061276,5.86080840665368,-3.64064945066347,0.00299025882467604,0.505482079848865,0.429402399825613,6.64411416681009,0.0102845009137825,"AV Col27a1 Glut",0.979388397157071,0.0121939480144311
"7",40.9079408502617,0.090563150470905,-0.318831271075088,3.6689672141779,-0.08689946038303,0.932075682748598,-20.8790686317353,6.38631049290352,-3.26934756068252,0.00609692710165116,0.496576836106844,0.41912711858482,6.41160293406666,0.011549568685549,"Chat GABA",0.979388397157071,0.0121939480144311
"8",55.2095456466464,0.0229433492139791,3.82353930599442,6.53839810993493,0.584782272615772,0.568705137136181,-19.2242524337252,6.63778797740976,-2.89618356283007,0.0124991422359932,0.509195224660948,0.433686797685709,6.74355492570288,0.00979280411327739,"DMH Gaba",0.979388397157071,0.0176618314204252
"9",52.6267509369504,0.0146035623639531,1.96552014400618,3.69381381409929,0.532111319878601,0.60362449285749,-19.150145713644,6.87966840539989,-2.78358557203323,0.0155093012444651,0.507021568117567,0.431178732443346,6.68516101237901,0.0100781652174173,"DMH Hmx2-Vgll1 Glut",0.979388397157071,0.0193866265555814
"10",60.3775996781201,0.0393739421051231,3.08343483112128,4.59795639644478,0.670609846040612,0.514207161195525,-22.9014919429825,6.39118136290854,-3.5832955822365,0.00333680365408347,0.513127119074878,0.438223598932552,6.85050740071855,0.00929397074564533,"GPe-SI Sox6 Cyp26b1 Gaba",0.979388397157071,0.0121939480144311
"11",16.4315546451282,0.819997801667965,-4.95135730704538,12.6453762559103,-0.39155476332554,0.702865887445735,-23.0916254759779,7.62244005398504,-3.02942696989864,0.0114610398207539,0.496238299349448,0.40464526286753,5.41786055370499,0.0230270500744419,"GPi Tbr1 Cngb3 Gaba-Glut",0.979388397157071,0.0165548352966446
"12",37.9048417390541,0.066095607558124,-0.785621896442576,3.13065302009722,-0.250945055679846,0.806937615207801,-23.2231140826784,8.16321212215408,-2.84485000942868,0.0174030727842344,0.450390478291232,0.340468573949478,4.09736786301429,0.0501500349767238,"Hist Gaba",0.979388397157071,0.0209481431662081
"13",16.7792193160141,0.532919392014056,-4.54026173368753,4.48427421313008,-1.01248530261453,0.350380427548426,-20.6241716096663,6.1041204460827,-3.37872946509465,0.0148811196179313,0.668986108305137,0.558648144406849,6.06306374224763,0.0362692571555738,"HY NSCs_1",0.979388397157071,0.018966132846383
"14",35.7852773027967,0.0297091005961967,-0.734174625457846,2.3771270600417,-0.308849551123686,0.764465786520246,-17.0032007285992,7.1309498464531,-2.38442298637909,0.0409298748428705,0.500787256053882,0.389851090732522,4.51419295595086,0.0438819063096992,"HY NSCs_2",0.979388397157071,0.044340697746443
"15",40.9697631142979,0.00846379497673832,-0.454728823326459,2.19320588354171,-0.20733521952446,0.839909308659367,-22.413556107451,6.52392673353243,-3.43559286039299,0.00637837280754856,0.599405702382473,0.519286842858968,7.4814557514591,0.0103162964725139,"LH-MH Glut",0.979388397157071,0.0121939480144311
"16",57.9051548337171,0.101903269708174,2.38638787434089,5.18288348942984,0.460436334177255,0.652810231531924,-19.0994317550266,7.27521778168926,-2.62527285479993,0.0209749691886796,0.504367095296243,0.428115879187973,6.61454493499598,0.0104361629726902,"LHA Pmch Glut",0.979388397157071,0.0243459463797174
"17",-0.314567374810679,0.991610461341415,-7.2312856422704,4.89196534512883,-1.47819641638936,0.163171280373084,-17.1041324622116,6.08447172891406,-2.8111121596524,0.0147133619646133,0.568766884323511,0.50242332806559,8.57305390914435,0.00422307386326509,"Lhx6 Gaba",0.979388397157071,0.018966132846383
