"","X.Intercept...Intercept.","X.Intercept..p.value","Props.props_untrans","Props.Std..Error","Props.t.value","Props.p.value","learner.learnerNon_Learner","learner.Std..Error","learner.t.value","learner.p.value","r_squared","adj_r_squared","f_statistic.value","f_pvalue.value","cluster","bh_pvalues_props","bh_pvalues_learner"
"1",42.8962229006473,2.02944128980274e-06,-725.909395656428,2220.86652713307,-0.326858632334609,0.749910019341867,-18.343580433551,7.60303538877455,-2.41266540211482,0.034451488298608,0.434323125168004,0.33147278428946,4.22286519867633,0.0435638583297351,"AD Serpinb7 Glut",0.984118073448026,0.0379550294815173
"2",38.4129823880959,9.16982375993768e-06,2433.68440930302,2260.53147919147,1.07659832729845,0.302828094406855,-22.2411936208011,6.54286798855035,-3.39930343386447,0.00527649842357715,0.491524093537637,0.406778109127243,5.79996913077751,0.0172831251697766,"ADP-MPO Trp73 Glut",0.984118073448026,0.0116777994816988
"3",34.1526904733431,0.000512373573201685,451.730988627982,352.528162167033,1.28140397592957,0.222437093326889,-19.8579854336973,5.63654879282517,-3.52307522982411,0.00374467931772216,0.552772540579643,0.483968316053434,8.03399129030344,0.00535100056433642,"AHN Onecut3 Gaba",0.984118073448026,0.0116777994816988
"4",39.394035038198,0.000128371347219482,89.2012446790637,170.687556980997,0.522599574666095,0.610044071777327,-21.766268733814,5.97339330439925,-3.64387001234017,0.0029719201408328,0.506648962965509,0.430748803421741,6.67520287191688,0.0101277808508964,"AHN-PVHd-PVR Mixed Gaba",0.984118073448026,0.0116777994816988
"5",43.0855552494394,4.90707373511994e-08,-214.915276153078,229.149417603432,-0.937882707277973,0.366798452219257,-14.9892719976658,8.00736939182404,-1.87193462224569,0.085782035640035,0.517404363053027,0.436971756895198,6.43276884548228,0.0126328211407567,"ARC Mixed Glut",0.984118073448026,0.0885052748667028
"6",40.0843413094125,4.42144008594342e-06,424.726479425631,655.172347529137,0.648266797320444,0.528097281798384,-22.4086263253062,6.14550016165355,-3.64634704025079,0.00295789312481423,0.512058060273177,0.436990069545974,6.82125704062058,0.00942742235243605,"AV Col27a1 Glut",0.984118073448026,0.0116777994816988
"7",43.7105168531029,1.64613360885091e-07,-271.599775648622,875.927525311416,-0.310071059306032,0.761421663835211,-20.4957208328159,6.18014634967621,-3.31638114587525,0.00556941206050252,0.499982383525606,0.423056596375699,6.49954198780287,0.01105107397419,"Chat GABA",0.984118073448026,0.0116777994816988
"8",38.4517492740547,0.00263397291360229,108.971233349727,244.9221321399,0.444921952939241,0.663694038317474,-19.5327199248076,6.82028090212272,-2.86391722058372,0.0132973485113057,0.503839612365551,0.427507245037174,6.60060247048367,0.0105085688324623,"DMH Gaba",0.984118073448026,0.0187897315920623
"9",39.0450913326037,0.000212923451301224,482.581773823197,888.368520766084,0.543222505686089,0.596168713481346,-18.9295012923473,7.05903753094233,-2.68159805205347,0.0188434231648694,0.507464605458868,0.431689929375617,6.69702111166182,0.0100194387274973,"DMH Hmx2-Vgll1 Glut",0.984118073448026,0.0226818982540095
"10",38.5202605658312,7.14660062187479e-06,1074.46772508047,1077.55531148374,0.997134637665128,0.336898196669992,-23.5377855048722,6.18706691371397,-3.80435282713678,0.00218916067684982,0.532072824372713,0.460084028122362,7.39105044238204,0.00718056708212828,"GPe-SI Sox6 Cyp26b1 Gaba",0.984118073448026,0.0116777994816988
"11",49.1949822217121,0.00292856385008973,-1362.92831907565,3267.15391059515,-0.417160732665753,0.684586277747937,-23.0412691914555,7.44723046492415,-3.09393798137146,0.0102140310522017,0.497171881561784,0.405748587300291,5.43813133816582,0.0227933183523275,"GPi Tbr1 Cngb3 Gaba-Glut",0.984118073448026,0.0161929760583686
"12",41.9064480662296,5.00130675634746e-05,108.174877932376,1034.84806112961,0.104532135678251,0.918813956596919,-22.6363943438876,8.20724309288739,-2.7580996551089,0.0201955526412978,0.447533077917389,0.337039693500867,4.05031559383088,0.0514673020512146,"Hist Gaba",0.984118073448026,0.0234412664586492
"13",48.2269347321758,0.000297291723121199,-1465.45554477229,1132.65693410224,-1.29382119214573,0.243296786908175,-19.9233841153206,5.84062295307843,-3.4111745057639,0.0142979739530268,0.69697386550195,0.5959651540026,6.90013618782213,0.0278253257672701,"HY NSCs_1",0.984118073448026,0.0193618397280571
"14",41.6893648446102,6.6974611312118e-06,-220.548975869044,291.211458061189,-0.757349924818899,0.468204104629748,-15.0702601436481,7.1880255270236,-2.0965785509513,0.0654808118689956,0.525722442291268,0.420327429467105,4.98811498005474,0.0348454908526285,"HY NSCs_2",0.984118073448026,0.0686492382497534
"15",41.1749592605627,3.74586475008309e-06,249.113733420704,324.809196172443,0.766954065205862,0.460832126506792,-19.7482103895403,6.05650904578433,-3.26065894399781,0.00856458074768737,0.620033939931481,0.544040727917777,8.15907004719934,0.00791997896337613,"LH-MH Glut",0.984118073448026,0.013917443714992
"16",39.2143693194303,7.91011957728301e-05,1929.80666987425,3270.53441757511,0.590058511386981,0.565267344423114,-19.0093617413298,6.8045760576187,-2.79361441188479,0.0152145329790123,0.509423148912216,0.433949787206404,6.74970794196095,0.00976328199000711,"LHA Pmch Glut",0.984118073448026,0.0195208187504697
"17",48.0348053627932,1.67631261015015e-07,-1960.54588645122,1379.16661869744,-1.42154389460416,0.17870298313083,-15.9657331553514,6.56305641207397,-2.43266736607344,0.0301794672031494,0.564050624012611,0.49698148924532,8.40998808124919,0.00453246430270226,"Lhx6 Gaba",0.984118073448026,0.0338218166931847
