"","X.Intercept...Intercept.","X.Intercept..p.value","Props.props_untrans","Props.Std..Error","Props.t.value","Props.p.value","r_squared","adj_r_squared","f_statistic.value","f_pvalue.value","cluster","bh_adjusted_pvalues"
"25",14589.6804032264,7.46677702370014e-12,-23718.3326418582,38309.5306380549,-0.619123550897738,0.545778549019156,0.0266499064152886,-0.0428751002693335,0.383313971276225,0.545778549019156,"Pitx2 Glut",0.895147748746592
"26",14132.2808590943,1.69692355495268e-10,5169.10776637454,28887.6562117617,0.178938288675352,0.860549893070273,0.00228184635131954,-0.0689837360521577,0.0320189111540637,0.860549893070273,"PO-CEA-BST Meis2 Gaba",0.973449920986104
"27",13855.3788517757,3.3377271901914e-10,60082.9610369274,112167.663556481,0.535653138630932,0.600605035404336,0.020082998915863,-0.0499110725901468,0.286924284925169,0.600605035404335,"PO-COAa-PAA-MEA Barhl2 Glut",0.895147748746592
"28",14336.137406295,6.60783305423097e-10,-7541.82969653703,86010.6709773384,-0.0876848141147988,0.931369068106298,0.000548886174677802,-0.0708404790985595,0.00768862662634669,0.931369068106298,"PO-MEA Glut",0.973449920986104
"29",13580.0686421246,6.03233719376783e-10,11172.6939013871,11919.3494153473,0.937357695630698,0.376005953727772,0.0989610462897926,-0.0136688229239834,0.878639449558097,0.376005953727771,"PO-MEA Slc17a7 Glut",0.895147748746592
"30",13730.4388557467,7.16284498558653e-09,19956.4381830968,38134.449762363,0.523317847968348,0.608937175867113,0.0191862285240153,-0.0508718980099836,0.273861570002223,0.608937175867113,"PO-MEA-BST Mixed Gaba",0.895147748746592
"31",10626.7471149204,0.000251413286869426,337170.991999207,198641.733609632,1.69738244764724,0.111732698068094,0.170670510171862,0.111432689469852,2.88110717358093,0.111732698068094,"PV-PT Ntrk1-Sp9 Glut",0.895147748746592
"32",14132.3687701859,9.61341544722666e-08,24020.3033239488,369515.925478913,0.0650047850923263,0.949240567252881,0.000352011218210145,-0.0829519878469389,0.00422562208489954,0.949240567252881,"PVH-SO-PVa Agtr1a Glut",0.973449920986104
"33",13601.9309351199,2.61002127756356e-08,115153.326747068,197842.073917763,0.582046702537769,0.569790193728732,0.0236267243510219,-0.0461142239096195,0.338778363935091,0.569790193728732,"PVH-SO-PVa Avp Glut",0.895147748746592
"34",13496.3080589695,8.18328237021273e-12,69262.1490310989,44474.4766707834,1.5573460154192,0.141700839321271,0.147657740334263,0.086776150358139,2.42532661174207,0.141700839321271,"PVpo-VMPO-MPN Hmx2 Gaba",0.895147748746592
"35",11922.2748942784,3.0985442923039e-06,140303.710769706,92185.5659023425,1.52197048850725,0.150279328949728,0.141967284196039,0.0806792330671849,2.31639416788701,0.150279328949728,"RE-Xi Nox4 Glut",0.895147748746592
"36",12618.016588836,3.94281487806298e-08,475433.794003949,315389.105229248,1.50745154515838,0.153925305173081,0.13964803852146,0.0781943269872791,2.27241016100039,0.153925305173081,"RT-ZI Gnb3 Gaba_1",0.895147748746592
"37",12960.7595443304,1.63732499405411e-06,34115.5347294265,41360.3051518834,0.824837597405226,0.423295633616175,0.0463447216723362,-0.0217735124939256,0.680357062093225,0.423295633616176,"RT-ZI Gnb3 Gaba_2",0.895147748746592
"38",12914.3087455211,3.73916136043031e-08,186321.936783329,117061.386446429,1.59166008911568,0.139768288685863,0.18719503146878,0.113303670693215,2.53338183928373,0.139768288685863,"SCH Six6 Cdc14a Gaba",0.895147748746592
"39",13206.8261698859,1.10580689456575e-08,50075.2242519267,48176.4674073113,1.03941253783849,0.316232022951369,0.0716413337552361,0.00533000045203869,1.08037842381585,0.316232022951369,"SI-MA-LPO-LHA Skor1 Glut",0.895147748746592
"40",14064.2447940403,2.67810101909558e-12,26211.373619374,55821.9651462926,0.469553043334857,0.645903928890633,0.0155044034777259,-0.0548167105595794,0.220480060505026,0.645903928890633,"SI-MPO-LPO-ADP Lhx8 Gaba",0.895147748746592
"41",13392.551063208,8.13864851963805e-07,651101.305721245,925131.401481219,0.703793325660303,0.507940474768636,0.0762587001872486,-0.0776981831148766,0.495325045243988,0.507940474768636,"SNc-VTA-RAmb Foxa1 Dopa",0.895147748746592
"42",13901.3793623418,6.28507162862758e-12,-5168.71540661301,46092.0378995149,-0.112139007997028,0.912733373849081,0.00114189069633128,-0.0896633919676384,0.0125751571145581,0.912733373849079,"STN-PSTN Pitx2 Glut",0.973449920986104
"43",14456.8012292247,5.851891777495e-12,-6593.83616797608,16911.6553970467,-0.389898919601187,0.702478642375083,0.0107420110319805,-0.0599192738943064,0.152021167506173,0.702478642375083,"STR D1 Gaba",0.917646140380586
"44",14515.3961891392,5.52401640589907e-12,-5863.76712933204,11599.3674267672,-0.505524733685093,0.621055590348287,0.0179267136054372,-0.0522213782798886,0.255555256367383,0.621055590348287,"STR D1-D2 Gaba",0.895147748746592
"45",14170.6474012274,2.20883497663931e-11,4406.27316383783,27756.1557038713,0.158749403586292,0.876133578021222,0.00179686355072727,-0.0695033604813635,0.0252013731390036,0.876133578021222,"STR-PAL Chst9 Gaba",0.973449920986104
"46",14593.6600294081,5.2082722715363e-10,-125370.961162244,321034.162530434,-0.390522180487129,0.702028212675646,0.0107760107289042,-0.0598828456476026,0.152507573452422,0.702028212675646,"TH Prkcd Grin2c Glut_1",0.917646140380586
"47",15607.8806609695,1.94715119648842e-09,-36606.6112021412,29370.2065572987,-1.24638589554094,0.234615018737448,0.106742719636332,0.0380306211468194,1.5534778006034,0.234615018737448,"TH Prkcd Grin2c Glut_2",0.895147748746592
"48",14349.7156481881,1.24935105937527e-08,-1818.24981499184,23248.364534695,-0.0782097945977381,0.938768006209246,0.000436721474667503,-0.0709606555628561,0.00611677197102043,0.938768006209246,"TH Prkcd Grin2c Glut_3",0.973449920986104
"49",12480.8965888626,7.48913388345329e-08,169388.612196993,108759.741196089,1.55745692601081,0.141674613126092,0.147675666791576,0.0867953572766892,2.42567207637906,0.141674613126092,"TH Prkcd Grin2c Glut_4",0.895147748746592
"50",14165.030948852,7.52107547647443e-08,58340.5920045541,471072.87921749,0.123846212716523,0.903487301590947,0.00127652543372372,-0.0819504307801326,0.0153378844042261,0.903487301590947,"TH Prkcd Grin2c Glut_5",0.973449920986104
"51",14584.9390610884,2.03373154001235e-08,-15532.9566027985,57659.9835142031,-0.269388849182941,0.791560195390957,0.0051568654658362,-0.0659033584294613,0.0725703520641098,0.791560195390957,"TH Prkcd Grin2c Glut_6",0.952803938896523
"52",14780.7449357606,5.05511079135616e-07,-13491.571578175,42352.8559327982,-0.318551636743984,0.754769160158855,0.00719606595954555,-0.0637185007576297,0.101475145272271,0.754769160158855,"TH Prkcd Grin2c Glut_7",0.941852981801496
"53",14205.1219201474,6.10430084116055e-09,10372.488789548,190655.925007039,0.0544042299716887,0.957381854591194,0.000211371044179849,-0.0712021024526643,0.00295982023881235,0.957381854591194,"TH Prkcd Grin2c Glut_8",0.973449920986104
"54",12629.3279600581,1.14483763969584e-06,39232.2070209774,35690.8680871407,1.0992225497343,0.290214878520065,0.0794494447998137,0.0136958337140862,1.20829021384438,0.290214878520065,"TH Sema5b-Ntrk Glut",0.895147748746592
"55",13260.8892294229,6.77047083229268e-09,378687.160503115,368349.144526101,1.02806580694063,0.321354410913112,0.070194923815643,0.00378027551676041,1.05691930340048,0.321354410913112,"TH-PVT-RE Ntrk1-Nox4 Glut",0.895147748746592
"56",13143.5772204971,2.52935326398515e-07,41793.6494589496,50331.2954100033,0.830371026982214,0.420264486364399,0.0469393300949366,-0.0211364320411394,0.689516042451498,0.420264486364398,"Trh Glut",0.895147748746592
"57",13538.5615778003,2.39149212703845e-10,114320.552104196,80862.7026727873,1.41376120665662,0.182846587481984,0.142778814237446,0.0713437154238996,1.9987207494472,0.182846587481983,"TRS-BAC Sln Glut",0.895147748746592
"58",15282.628749668,1.51170760820959e-10,-92788.9288699034,73743.182538232,-1.25827128252564,0.228874317056726,0.101599278955977,0.0374277988814036,1.58324662042872,0.228874317056726,"TU-ARH Otp Six6 Gaba",0.895147748746592
"59",17072.4641639615,1.00983599990965e-07,-714681.873037639,340514.370938722,-2.09883028157496,0.059721134427017,0.285950225882425,0.221036610053554,4.40508855085604,0.059721134427017,"VMH Nr5a1 Glut_1",0.895147748746592
"60",15181.4266618386,7.82422526734066e-09,-34912.9379685262,43890.1006597502,-0.795462699873536,0.439623594865166,0.0432427558214355,-0.0250970473341763,0.632760906890095,0.439623594865166,"VMH Nr5a1 Glut_2",0.895147748746592
"61",14802.1971014205,4.02467258269715e-10,-13443.1123766052,21054.681074119,-0.638485680656063,0.533463843470031,0.0282949384029262,-0.0411125659968647,0.407663964402837,0.533463843470031,"ZI Mixed Gaba",0.895147748746592
"62",15029.8614065478,1.0833482542261e-09,-37816.1660845336,46866.2345442449,-0.8068957630644,0.433221302945158,0.0444390951468591,-0.0238152551997937,0.651080772451281,0.433221302945158,"ZI Pax6 Gaba",0.895147748746592
"63",15135.8400562578,7.81635210920508e-08,-58520.8639322084,94733.3306442773,-0.617743127304936,0.546662473605266,0.0265343492355824,-0.0429989115333045,0.381606571332483,0.546662473605266,"ZI-PVH-SBPV Pax6-Prox1 Gaba",0.895147748746592
"64",15116.6544283679,1.13660332432092e-07,-983540.688723747,1371729.82990443,-0.717007582165266,0.489777594766873,0.0488962325922377,-0.0462141441485386,0.514099872882479,0.489777594766874,"SCsg Gabrr2 Gaba",0.895147748746592
"65",14379.1418284831,7.04169878520076e-06,6628.95409839751,482240.985810023,0.013746144134271,0.989369135685735,2.3619001949597e-05,-0.124973428622807,0.000188956478560212,0.989369135685734,"PVN Mixed Glut",0.989369135685735
