X.Intercept...Intercept.,X.Intercept..p.value,score_ieg62,Std..Error,t_value,p_value,r_squared,adj_r_squared,f_statistic.value,f_pvalue.value,Cluster,adj_p_value
12884.909432202705,0,-2456.967381920234,2159.4231514404305,-1.1377887563543663,0.2553560328505665,6.992745939959465e-4,1.5911203972251986e-4,1.2945632540864043,0.2553560328505686,ZI-PVH-SBPV Pax6-Prox1 Gaba,0.8528899841103914
12666.63167947663,0,670.9893470988227,1014.1755213839522,0.6616106708858297,0.5082493509103958,8.207252097013763e-5,-1.0542380895284253e-4,0.4377286798299986,0.5082493509103954,STR D1-D2 Gaba,0.9503054401157571
12884.36594501299,0,1296.7198385251845,1553.3758097271257,0.8347753521106868,0.4038858199031563,1.4539828207739297e-4,-6.325251126937381e-5,0.6968498884915195,0.4038858199031573,RT-ZI Gnb3 Gaba_2,0.9503054401157571
12705.03877652838,0,-429.8848845040936,2030.0765160719918,-0.21175797123937015,0.8323231356348803,2.834397433554691e-5,-6.037493606996236e-4,0.044841438383413916,0.8323231356348803,PO-MEA Glut,0.9503054401157571
12837.717208899176,0,306.7132930039639,1225.2057826592666,0.2503361454418321,0.8023471317118535,2.4037851670931245e-5,-3.595355898897701e-4,0.06266818571467045,0.8023471317118591,STR-PAL Chst9 Gaba,0.9503054401157571
13029.896218177595,0,870.1941213130065,1233.1186045053155,0.7056856640826519,0.48042374004169563,1.2147639965488763e-4,-1.2245590666370987e-4,0.49799225649175904,0.48042374004170185,DMH Gaba,0.9503054401157571
12822.79182566375,0,2647.0786807830946,1600.7162566015843,1.6536838867389276,0.09827960291013736,7.647856033334111e-4,4.851227949380643e-4,2.7346703972599644,0.09827960291013751,PO-CEA-BST Meis2 Gaba,0.8528899841103914
12776.843968181003,0,-39.326682049943976,1612.325134208793,-0.02439128511709428,0.9805422115081288,2.0926298458153506e-7,-3.515317819458019e-4,5.949347896631338e-4,0.9805422115081328,SI-MA-LPO-LHA Skor1 Glut,0.9805422115081288
12809.540635007548,0,-1991.074262558918,1480.9061913484827,-1.3444972235181802,0.17887423702718042,5.129884919683857e-4,2.2920455911534798e-4,1.8076727840481153,0.17887423702717803,Trh Glut,0.8528899841103914
12948.636079514315,0,1308.1340774886487,2346.7054484477676,0.5574342865884239,0.5773894536467072,3.951783573971833e-4,-8.765835021988799e-4,0.3107329838643387,0.5773894536467112,DMH Hmx2-Vgll1 Glut,0.9503054401157571
13028.271773125232,0,569.5999090093954,1279.4241910907429,0.4452002025409544,0.6562013301091214,5.3988700519804144e-5,-2.184019318147712e-4,0.19820322034250615,0.656201330109122,TH Prkcd Grin2c Glut_2,0.9503054401157571
12702.920410517596,0,1822.559804411071,3153.8775633586524,0.5778790608694955,0.5634850615463444,3.5741418907147773e-4,-7.128669520537478e-4,0.33394420899141203,0.5634850615463434,AV Col27a1 Glut,0.9503054401157571
12778.379289281587,0,-1149.577454904641,4016.2488085064056,-0.2862316329779765,0.7747854058025123,1.1702708551153904e-4,-0.0013113771615089753,0.08192854771723687,0.7747854058025153,SCH Six6 Cdc14a Gaba,0.9503054401157571
12840.80154847683,0,1799.3255245612847,1832.886032210781,0.9816898011880114,0.3263513520641842,4.002198454266429e-4,-1.5068804409157366e-5,0.963714865756538,0.32635135206418886,AHN Onecut3 Gaba,0.9132959134436238
12798.35262258984,0,1097.7510286165939,2837.2702449807352,0.3869039371764347,0.6988690518052918,7.586583876935788e-5,-4.309380812312913e-4,0.14969465660262551,0.6988690518052926,NDB-SI-MA-STRv Lhx8 Gaba,0.9503054401157571
13035.528290975812,0,-2757.428205902313,2574.6506100967626,-1.0709912230765484,0.28452781967618535,0.001570946898408295,2.0135971994250657e-4,1.1470221999069963,0.28452781967618634,STN-PSTN Pitx2 Glut,0.8806813466167642
12654.950078731741,0,2500.8569034643106,2168.3574377747354,1.1533416308110165,0.2490127948994904,0.0011695784750701285,2.903263434461678e-4,1.3301969173618169,0.24901279489949021,PO-COAa-PAA-MEA Barhl2 Glut,0.8528899841103914
12950.147274158835,1.3921870285e-314,916.7714507955446,5351.765584562123,0.17130261711015396,0.8640665919463262,6.839762127940103e-5,-0.0022624452747082024,0.029344586628785876,0.8640665919463311,RT-ZI Gnb3 Gaba_1,0.9503054401157571
12908.451823279485,4.0492678768497106e-302,935.6612013711457,4210.418631984053,0.22222521871423487,0.8242551876275811,1.26935165193627e-4,-0.002443432610731211,0.049384047832590455,0.8242551876275795,TH-PVT-RE Ntrk1-Nox4 Glut,0.9503054401157571
12733.141305371155,0,2027.913957102739,3668.76895675591,0.5527505223157774,0.5806793173399797,6.058492716073097e-4,-0.0013770756306314968,0.30553313992035674,0.5806793173399847,Lhx6 Gaba,0.9503054401157571
13139.311384489194,0,1093.7215884171526,871.4347473329809,1.2550814524718905,0.20960988125736704,8.623950587631936e-4,3.149223985213778e-4,1.5752294523389438,0.2096098812573679,PO-MEA Slc17a7 Glut,0.8528899841103914
12919.054113485323,0,-5215.054887738312,3458.451820201233,-1.5079160152749702,0.13242025325420062,0.006042968297042886,0.0033853291748424663,2.273810709122745,0.13242025325420057,Hist Gaba,0.8528899841103914
12866.659299830024,0,2268.8497893417475,3834.5064489975725,0.5916927822444729,0.5542341600417103,4.6534232985149534e-4,-8.638260979012546e-4,0.35010034856020533,0.5542341600417102,PVH-SO-PVa Avp Glut,0.9503054401157571
12871.768942529552,4.527737085033445e-172,-3065.485261040945,6734.154552185867,-0.45521456884976097,0.6494366228049062,0.0010098100027201955,-0.0038633128753153834,0.20722030369307604,0.6494366228049042,LHA Pmch Glut,0.9503054401157571
12762.956766722864,0,3123.2683376270015,1176.2759507617416,2.6552173710636624,0.007952598283563584,0.001505145977891828,0.0012916555237499905,7.050179287598223,0.007952598283563596,TH Prkcd Grin2c Glut_7,0.25845944421581646
12361.055863126818,3.120340544045537e-206,6647.5991404261995,3910.5625564705338,1.6999086562179866,0.09023151349165599,0.0099682380738417755,0.006518650053193076,2.889689439484841,0.09023151349165599,PVN Mixed Glut,0.8528899841103914
13037.937063353731,0,4239.346891304534,3781.2964677531145,1.121135813459133,0.26242768741858197,9.220165841505334e-4,1.884791513930839e-4,1.2569455122206674,0.2624276874185828,PVpo-VMPO-MPN Hmx2 Gaba,0.8528899841103914
12461.964569691585,2.5983256354686376e-273,-1982.7337262592391,2739.8779059662456,-0.7236576936299678,0.4697258771840518,0.0013908300718655229,-0.001265045380071106,0.5236804575498453,0.46972587718405145,PVH-SO-PVa Agtr1a Glut,0.9503054401157571
12986.959817080673,3.5447283399539195e-195,9265.149940383435,5913.155322395676,1.5668707204920367,0.11836584395589607,0.0093900788561422,0.0055653301258570265,2.455083854735235,0.11836584395589599,ADP-MPO Trp73 Glut,0.8528899841103914
12845.493163445984,0,1193.2502194584501,2152.0807954788133,0.5544634857414662,0.5793154564376785,1.332995562751009e-4,-3.002939825125228e-4,0.30742975702057923,0.5793154564376771,Lhx6-Lhx8 Gaba,0.9503054401157571
12899.997757851088,8.398582198709299e-162,501.07080975403414,6554.226057507313,0.07645003473447483,0.9391324889608541,2.7310505568730673e-5,-0.004645459071508151,0.005844607810902531,0.9391324889608534,AD Serpinb7 Glut,0.9538064341008674
12780.093079477168,0,5524.08411489243,4278.5145496977175,1.2911219655155113,0.19699476499979326,0.0018591025847984708,7.438613586362441e-4,1.666995929836639,0.196994764999793,SI-MPO-LPO-ADP Lhx8 Gaba,0.8528899841103914
12757.511332522203,0,-939.6114813139517,4724.519433500272,-0.19887980027162644,0.8424402865119994,8.17147580123205e-5,-0.0019842321123222373,0.03955317495608327,0.8424402865119969,Chat GABA,0.9503054401157571
12841.688629809647,2.789243073381367e-184,1877.0249870799876,5399.884169855663,0.34760467595921785,0.7284379885065246,4.969916038883323e-4,-0.0036161895006223688,0.12082901074871297,0.7284379885065245,TH Prkcd Grin2c Glut_5,0.9503054401157571
13032.778736113887,0,5025.853819932305,3425.1910087776887,1.4673207441724039,0.14284523295964452,0.0037962067586016913,0.0020330142041922183,2.153030166278656,0.1428452329596446,TH Prkcd Grin2c Glut_8,0.8528899841103914
13128.050912108474,3.75e-322,5021.638796138349,5250.336993912164,0.9564412345266611,0.33930518713468893,0.0018010498442275708,-1.6778437698694582e-4,0.9147798351028931,0.3393051871346864,TRS-BAC Sln Glut,0.9132959134436238
13076.041503532411,0,1378.0881529831538,1141.2254274307231,1.2075512163146305,0.22740239466010614,9.308770311881622e-4,2.924942050100965e-4,1.4581799400229805,0.22740239466010023,ARC Mixed Glut,0.8528899841103914
13196.84601048384,1.3245919329498312e-62,-6240.27834450183,7888.10200258966,-0.7911001077893199,0.4317627949772712,0.00953647810758233,-0.005701422229223985,0.6258393805442748,0.4317627949772709,SCsg Gabrr2 Gaba,0.9503054401157571
13268.968785730123,0,-368.38094577444826,1410.2116248672319,-0.2612238753946809,0.7939635274882563,5.538484880658704e-5,-7.562585076472672e-4,0.06823791307621384,0.7939635274882592,HY NSCs_2,0.9503054401157571
12994.08042938187,1.1396227169031366e-30,36162.24810359303,11158.327410597383,3.2408305270957283,0.0030702004478533225,0.2727836084878528,0.246811594505276,10.502982505355558,0.003070200447853346,SNc-VTA-RAmb Foxa1 Dopa,0.19956302911046597
13290.145561328878,0,3709.773261552319,2714.286113506391,1.366758369020991,0.17233689284298512,0.0038526533607542647,0.0017902364940063364,1.868028439288921,0.17233689284298492,LH-MH Glut,0.8528899841103914
13023.750837333748,6.895706358993458e-282,-523.9980679020283,1833.372368009706,-0.28581104256026085,0.7751867787389596,2.2623122350151273e-4,-0.0025432251997019595,0.08168795204938357,0.775186778738959,HY NSCs_1,0.9503054401157571
