,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Xist,32.7841300276835,7.86772240218044,0.655695055025565,11.9990570950298,3.59367079627187e-33,8.33731624735075e-30
2,Uty,16.4214462065075,-6.92476079854912,0.644949118780376,-10.736910241298,6.82917668346449e-27,7.92184495281881e-24
3,Hs6st3,301.244994937667,0.388575639412478,0.0674734961267157,5.75893738606237,8.46450906913601e-09,6.54588701346518e-06
4,Alk,43.2002062043985,0.853661416242115,0.15655057103672,5.4529434839422,4.95428184763075e-08,2.87348347162584e-05
5,Slc24a3,137.861325728627,0.404317337208202,0.0915152905344613,4.4180304170695,9.96044060268648e-06,0.00462164443964653
6,Nlgn1,1317.80507659468,0.213016761899157,0.0528427203422785,4.03114677895804,5.55053653470913e-05,0.0209143965123936
7,Kdm6a,28.1474130248774,0.563402450084572,0.140819160556987,4.00089340013196,6.3103782580498e-05,0.0209143965123936
8,Ccdc85a,96.1046433135996,-0.327660041234718,0.0835246197108439,-3.92291569083526,8.74837713803109e-05,0.0253702937002902
9,Dpp10,362.439678724468,0.359231927444826,0.0926700958505303,3.87646008291865,0.000105987188202839,0.0273211418478428
10,9530026P05Rik,64.2629174886653,0.428401882601174,0.111958859077765,3.82642236737703,0.000130019128089881,0.0301644377168523
11,Cntn5,559.567750702293,0.383509532885967,0.103168942256139,3.71729635391456,0.00020136618569431,0.0424699591646181
12,Kcnj3,108.80593482377,-0.298994072953336,0.0809483320805933,-3.69364093451182,0.000221065897843882,0.0427394069164838
13,Erbb4,187.11055983245,0.462263465292831,0.128449971000692,3.59878216936569,0.000319710837624086,0.0499023972218168
14,Pde1a,97.0436079549596,0.472357885131199,0.131341667332105,3.59640542659486,0.000322644809623815,0.0499023972218168
15,Klhl1,17.8329958488604,0.817681955497357,0.225481509284621,3.62638141855444,0.000287420717276598,0.0499023972218168
16,Galnt14,26.9304315636705,0.688642041383428,0.193298725444257,3.56257931758592,0.000367228903014907,0.0532481909371614
17,Cntnap5a,224.687477609673,0.331887241710857,0.0958315441381752,3.4632358759901,0.000533720297583094,0.072837122964281
18,Dpp6,290.333442955857,-0.2055230659238,0.060180631746059,-3.41510316460344,0.000637578583664645,0.0746570413440689
19,Rbms3,89.0797564581207,-0.321494307808338,0.0943682536978053,-3.40680573403273,0.000657278910029042,0.0746570413440689
20,Rmst,113.317729498406,-0.408611049621138,0.119676603110958,-3.41429351267844,0.000639476451377627,0.0746570413440689
21,Csmd3,497.221505259365,0.166648909702726,0.0490255832281553,3.39922339989664,0.000675774943200624,0.0746570413440689
22,Asic2,680.902181360379,-0.195706939984848,0.0587975055754168,-3.32849052131682,0.000873179762551523,0.0920807749599788
