,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Xist,13.3169154057148,7.17952928776937,0.67427067480801,10.6478444873991,1.7844920916309e-26,8.7493647252663e-23
2,Eif2s3y,5.15767299794166,-5.91372288388482,0.682053659865917,-8.67046572999458,4.30356467841148e-18,1.05501888091257e-14
3,Kdm5d,4.73417621516204,-5.7793059512472,0.695055567145243,-8.31488333369399,9.18425732037444e-17,1.50101378805986e-13
4,Uty,7.19040321218165,-5.48273659919626,0.672531329055075,-8.15238839044071,3.56806200892753e-16,4.37355200744292e-13
5,Dach1,4.88514813154834,2.40834607276517,0.475872410127473,5.06090712869873,4.17266439573893e-07,0.00040917147064616
6,Chrm2,12.0314849239629,1.59066187797914,0.318965866266603,4.98693448486306,6.13448557979884e-07,0.000501289713295895
7,Hs3st5,10.7822690278328,1.55121725304079,0.347880818702142,4.45904795449201,8.23245026433173e-06,0.00576624337800264
8,Herc3,9.50039479462271,1.12909688530682,0.264058040923459,4.27594206697196,1.90330717439734e-05,0.0106257651520717
9,Apba2,24.2014429322582,-0.704046148543863,0.1648632479851,-4.27048573377308,1.95047698080043e-05,0.0106257651520717
10,Rasal2,41.036425245097,-0.558845075841745,0.136380462929407,-4.09769158894125,4.17290749984377e-05,0.0166691928157028
11,Etl4,32.5647345098966,1.1417105409171,0.278128384334606,4.10497671299721,4.04355610946393e-05,0.0166691928157028
12,Stxbp6,15.8446126689651,1.23282594016602,0.301515356437795,4.08876667089545,4.33672797911815e-05,0.0166691928157028
13,Edil3,68.2494966954162,0.617815604683599,0.151263527944552,4.08436596104033,4.4197329513387e-05,0.0166691928157028
14,Lcorl,12.5637004241045,0.947324733525144,0.249018424004047,3.80423551917488,0.000142242797391883,0.0464944290408268
15,Pcdh11x,23.9512495102619,1.47724417612566,0.388076490483032,3.80657992007442,0.000140901774135573,0.0464944290408268
16,Shisa6,4.92405478100859,1.70768429661589,0.454955825200036,3.75351671970581,0.000174370895932115,0.0534337814221974
17,Ptprm,138.546890626428,-0.735323227655459,0.198892194243466,-3.69709445085283,0.000218081219556001,0.0628971893813572
18,Unc5c,245.334461018678,-0.328367717854342,0.0899719877105342,-3.64966614843272,0.000262581355648581,0.0693508855599601
19,Ncald,51.2572910663213,-0.539342092680723,0.148020460317845,-3.6436996042479,0.000268747058054098,0.0693508855599601
20,Cntnap5a,74.9480065611967,0.811188397426216,0.226442388588188,3.58231690843652,0.000340560297055217,0.079083217430432
21,Tmem163,15.5450040161585,1.55630186750817,0.435747499168615,3.57156809959327,0.000354850251574445,0.079083217430432
22,Man1a,4.40256744859627,1.64601958236649,0.459072067934135,3.58553634023895,0.000336386154745691,0.079083217430432
23,Rbms1,11.4890364304554,0.95908802440275,0.272442762799102,3.5203285069825,0.000431012612700399,0.0918806452204373
