,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Pcdh7,74.5312700338344,-1.15300622944906,0.24161246986016,-4.77213047040324,1.82287351747831e-06,0.00196642480697973
2,Opcml,116.205292160223,-0.976951020031614,0.203375880840575,-4.80367197916373,1.55781963051078e-06,0.00196642480697973
3,Crppa,10.0133477091216,1.5895751740122,0.325003359211929,4.89094998238362,1.00350464899069e-06,0.00196642480697973
4,Gpr173,2.06262999468821,3.10545209211167,0.646537398960821,4.80320565693966,1.56145361154181e-06,0.00196642480697973
5,Cnot6l,9.55024254428392,1.67507822120483,0.359862822912478,4.65476874673499,3.24344532205846e-06,0.00279909331293646
6,Smim14,7.50003478193563,1.61527425258416,0.363906163447054,4.43871089536843,9.04992807357172e-06,0.00650840660624367
7,Zbtb25,1.88299705947928,3.13083123181777,0.733270889868631,4.26967888003665,1.9575459894813e-05,0.0120668727780168
8,Cdh20,5.66084008523349,1.72439070058739,0.416113411818276,4.14404018618958,3.41239905485198e-05,0.0184056274021079
9,Clip1,11.5179903613592,1.27251298717724,0.312256155948154,4.0752214582073,4.59705776929583e-05,0.0220403380827905
10,Ldlrad3,2.41522974098002,2.48147401281818,0.615645114015087,4.03068903874606,5.56135799442053e-05,0.0239972597459246
11,Bmpr1b,2.82332484535344,3.68887400025392,0.933923993120382,3.94986532889987,7.81951767332879e-05,0.0306738352367397
12,Ctnnd2,101.616093134652,0.566288399199157,0.144184194885636,3.92753449605434,8.5821114626959e-05,0.030859842467944
13,Wipf3,2.79718311625634,2.11631992773076,0.557091572041556,3.79887263412575,0.000145355761722464,0.0482469316794178
14,Kcnq2,8.41000315106948,1.45065898583484,0.386071645600844,3.75748647269129,0.000171628641730416,0.0492006394557686
15,Nrd1,13.0186501268817,1.19887444660552,0.317710601586565,3.77347951443435,0.000160986443938236,0.0492006394557686
16,Pde4a,6.49287840520975,1.59856669944887,0.427176038779026,3.74217314252448,0.000182435743057311,0.0492006394557686
17,Hsd17b12,3.11047776141674,1.93745622760422,0.521482673968203,3.71528398606462,0.000202975602430513,0.0493318079778176
18,Reln,5.55629199034859,1.67620841709404,0.451868415100498,3.70950560180499,0.000207664362920189,0.0493318079778176
19,Pcdha3,1.69406401368227,2.42694256736556,0.65626756972121,3.69809918901913,0.00021722001195331,0.0493318079778176
20,Grik1,23.2838219623868,-1.96254869530665,0.539214233878245,-3.63964556571737,0.000273013568500229,0.0589026774039244
21,Tatdn3,2.82565034867974,2.38868170273796,0.679309467179147,3.51633801403804,0.000437543558541682,0.0606108722023358
22,Nipal3,1.99082781515092,2.33919919355612,0.665974405349137,3.51244608616723,0.000444002077194563,0.0606108722023358
23,Arhgap24,11.703597434153,1.14705851317463,0.321602902722025,3.56669203998474,0.00036151590684724,0.0606108722023358
24,Pcdh15,63.1440171787903,-1.11268099550427,0.314340864875603,-3.53972747369197,0.000400540417888887,0.0606108722023358
25,Slc39a9,2.42537575739047,2.22934409790743,0.635289084898327,3.50918054615124,0.000449489666390439,0.0606108722023358
26,Cacna2d3,16.4459536530143,-2.61401791682561,0.737580438488267,-3.544044527785,0.0003940386903484,0.0606108722023358
27,Adra1a,2.5434377988173,2.05291244420538,0.567970639331965,3.61446930887126,0.000300963463981205,0.0606108722023358
28,Gpc6,25.8160837771405,-1.47114683116561,0.40814827102999,-3.60444214905792,0.000312824116121441,0.0606108722023358
29,Ghr,6.96367223499477,1.5312007452228,0.435116519559159,3.51905909427237,0.000433080229886541,0.0606108722023358
30,Zdhhc14,9.37529431566452,1.29220752047026,0.361095844512411,3.5785721162622,0.000345476544381378,0.0606108722023358
31,Gk,3.30224816564595,1.96711973141977,0.550342006749755,3.57435868477006,0.000351087368804408,0.0606108722023358
32,Il1rapl2,25.1102605348253,-1.49206242689877,0.424487070951357,-3.51497731969732,0.000439791546333897,0.0606108722023358
33,Coro2b,4.7890911617035,1.80624787131859,0.519638143379693,3.47597245185058,0.000509004568410005,0.0665562034148234
34,Atp6v0c,2.64358669754894,2.18016852120123,0.630914832832131,3.45556707141377,0.000549136549453966,0.0696918885557019
35,Cdh12,68.491171850893,0.790244569902224,0.231305094039653,3.41645986303592,0.000634410150504313,0.0782137085550317
36,Cntn4,67.7973708959576,0.926291595798486,0.273786862657478,3.38325800883049,0.000716313032449851,0.0858580759728085
37,Kcnn3,6.23193312272247,1.47064696741573,0.437514728541644,3.36136562149074,0.000775580854368318,0.0880692470157708
38,Cdh18,139.034893851772,0.650906790879762,0.193565303283184,3.36272451642581,0.000771773391635315,0.0880692470157708
