,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Xist,50.6668272596726,-7.45667337797361,1.37450686091432,-5.42498083495445,5.79607586495968e-08,0.000315944095398952
2,Iqcj,72.4593069996319,-0.71590264223844,0.148845557018669,-4.80970111958833,1.51156140287266e-06,0.00411976060352944
3,Stim1,35.7414800804844,0.666453390344489,0.143353930184842,4.64900675890196,3.33537284296121e-06,0.00606037245566051
4,Mb21d2,103.830336404471,-0.521595178591492,0.118329875586069,-4.40797538244771,1.04341401245761e-05,0.014219124454766
5,Lef1,466.202877480018,-0.244025361461575,0.0574987250040479,-4.24401343585264,2.19557197547857e-05,0.0239361256766674
6,Hs3st1,15.8768842227858,-1.21094311596626,0.299976271179425,-4.03679634794167,5.41860667803762e-05,0.0407194169023295
7,Elmo1,252.098415034003,-0.273094180314446,0.0680395927211896,-4.01375389522866,5.97606558830739e-05,0.0407194169023295
8,Grik1,228.837370105286,-0.644456100898446,0.158292898714274,-4.07128876995121,4.67537469732781e-05,0.0407194169023295
9,Pdlim5,72.7310036034126,-0.619824722098873,0.157445913421582,-3.93674696680891,8.25936148238471e-05,0.0409288904004355
10,Ak5,70.3326809733066,-0.501361033498396,0.127101337207596,-3.9445771737202,7.99409063028823e-05,0.0409288904004355
11,Tox,435.778711321664,0.32064212994491,0.0805901017508991,3.97867880767792,6.92992840855742e-05,0.0409288904004355
12,Slc24a3,628.701881823052,-0.234149266474025,0.0598758865833721,-3.91057702582811,9.20758909866762e-05,0.0418254734806977
13,Mctp2,186.284310361824,0.295595109208634,0.0771267881071785,3.8325867894027,0.000126802842063104,0.0494109859064062
14,Rgs7bp,466.018059182823,-0.249015971822495,0.0652662086836315,-3.81538895616817,0.000135968590826654,0.0494109859064062
15,Hectd2,28.3417903769793,-0.765414467756065,0.199860869388696,-3.82973650668687,0.000128280542259012,0.0494109859064062
16,Cep97,15.7310392779493,0.77710674827945,0.207304543777648,3.74862380784554,0.000177807557416012,0.0605768122171677
17,Slc25a25,16.5620343217046,0.726188119219059,0.197029595753884,3.68568039963988,0.000228092445547936,0.0731371718048118
18,Schip1,331.874568051283,-0.430679889252884,0.119313772544348,-3.60964103362671,0.000306621029388397,0.0928550683997863
