,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1,Lsamp,888.066636115696,-0.680437178270713,0.108473667210453,-6.27283280605399,3.54537560205448e-10,2.58599696413854e-06
2,Grm7,73.1135839082685,1.31591973449023,0.245783673958049,5.35397536092995,8.60425816074265e-08,0.000313797295122284
3,Il1rapl1,179.781972459607,0.787657105237149,0.158340362472392,4.97445561534877,6.54312532458606e-07,0.00159085187058436
4,Arhgef3,6.1793280456301,2.52000265454465,0.521866012542582,4.82883076111232,1.37337064943083e-06,0.00250434137923711
5,Galntl6,87.2493578532438,-2.20597667538589,0.473520314516465,-4.65867378390836,3.18253070401073e-06,0.00464267579101085
6,Rasgrp1,3.81423041843439,3.30416991200193,0.718286031895457,4.60007540907162,4.22338024576169e-06,0.00513422258543097
7,BC055324,2.7410856798351,4.89396271167917,1.07346643322264,4.55902724129627,5.13911055911854e-06,0.00535495320260152
8,Gm38062,3.19246516001315,4.31438517129776,0.989766766863413,4.35899175011717,1.30663037894758e-05,0.0117222332365645
9,Dcun1d1,7.22301665186487,2.38845213641316,0.550753706179788,4.33669734695071,1.44639565573184e-05,0.0117222332365645
10,Tgfa,1.89683381174187,3.62078938889646,0.856078089529866,4.22950830441753,2.34202633565294e-05,0.0158338963490111
11,Pdzd2,8.99084344630568,2.51156000469663,0.594431969691515,4.22514288052175,2.3878922379918e-05,0.0158338963490111
12,Paip2b,3.02373522266817,3.20865597679967,0.768495543695046,4.17524343911216,2.97667562416269e-05,0.0180932266688689
13,Wdr78,7.39558916716695,2.29234927975899,0.566614512976409,4.04569460763959,5.21682064272791e-05,0.0292703767446595
14,Lrrfip1,11.4661143767088,1.72597221679986,0.442960645763171,3.89644595588442,9.76145771464251e-05,0.0470295326066946
15,Sord,1.78003332798495,3.54360396230449,0.906767973207469,3.90795006772224,9.3082536829969e-05,0.0470295326066946
16,Clcn6,3.36543363333433,2.6577037944101,0.68945583690941,3.85478467529357,0.000115831531375967,0.0470295326066946
17,Amz1,2.33754425239002,3.3367562953757,0.86572180825387,3.85430546344422,0.000116058621733,0.0470295326066946
18,Wasf1,6.00057335994588,2.0837449291332,0.540130733512651,3.85785292309124,0.000114387442372096,0.0470295326066946
19,Pcgf1,1.32125489320064,4.0288215410944,1.06985510979156,3.76576370409574,0.000166040770747912,0.0484639120532384
20,Upf1,3.53817600666824,3.22896978151342,0.857477479896377,3.76566132314475,0.000166108829357138,0.0484639120532384
21,Acsf3,0.99348840032898,4.0147653831288,1.06504680362097,3.76956709271303,0.000163530945788942,0.0484639120532384
22,Ust,5.82504148446438,2.71701326114287,0.715596323032536,3.79685190335912,0.000146545277739155,0.0484639120532384
23,Pfdn5,1.55878125324147,4.29002621579893,1.13581751658933,3.77703825935098,0.000158704360032443,0.0484639120532384
24,Rbfox1,991.719896358089,-0.531877466465015,0.140680123753934,-3.78075773799668,0.000156351762504585,0.0484639120532384
25,Yipf3,0.873095837106229,4.44959340465536,1.16895282727055,3.80647815792957,0.000140959735139987,0.0484639120532384
26,Lrp1b,272.368412623731,0.489890980720373,0.130864397314963,3.74350083576442,0.000181473998552865,0.0506194495088075
27,Gm43169,0.903550927927057,4.12043578652321,1.11097160944764,3.70885786052789,0.000208196255177437,0.0506194495088075
28,Neil1,1.0526152074646,3.68352251594006,0.989627737964846,3.72212941758804,0.000197549719132451,0.0506194495088075
29,Gm37436,1.66196561989728,3.73631259248727,1.00449046312408,3.71960982174675,0.000199530775990386,0.0506194495088075
30,4930588A03Rik,2.87516188740112,3.6449766032349,0.982127097654826,3.71130845685713,0.00020619066174585,0.0506194495088075
31,Mir9-3hg,3.22208037745903,3.18972861061059,0.872155028258508,3.65729544319631,0.000254890528634288,0.0563385307835909
32,Acaca,22.212274337694,1.28613502476013,0.351458239965713,3.6594248718869,0.000252781936545519,0.0563385307835909
33,Cdh9,1.8002299375952,3.04913172496485,0.832541332628407,3.66243885494365,0.000249825395423851,0.0563385307835909
34,Ccdc178,0.78007790666946,5.02997031734538,1.38541998068768,3.63064658187523,0.000282712088682562,0.0606500580838413
35,Msantd1,1.38767185189705,4.35418758262993,1.21180135882359,3.5931529131614,0.000326700733926454,0.066834832576001
36,Ddx47,3.39690837545747,3.1016809226106,0.869891467909762,3.56559529209263,0.000363031222136906,0.066834832576001
37,Zfp507,3.43434283593686,2.62697188643995,0.732163561961046,3.58795769541413,0.000333278348428658,0.066834832576001
38,Gstt1,1.41215166443462,4.19546830369186,1.17619806504677,3.56697432887296,0.0003611268422244,0.066834832576001
39,Ace,0.892218312732226,4.10380661875084,1.15175602585597,3.56308673592652,0.000366519509602419,0.066834832576001
40,Wdr46,1.37148071651798,4.52343009700611,1.26598942038757,3.57303941420087,0.000352861625046559,0.066834832576001
41,Gm45304,0.988681363151096,5.2343064327286,1.47486411355165,3.54900928474269,0.000386683445718215,0.0671540250730633
42,Gm6712,1.43187868132497,3.28184746089532,0.923193909318964,3.5548842207119,0.000378145564074646,0.0671540250730633
43,Kirrel3,232.220060938673,-0.697717353724716,0.197248014109256,-3.53725920575429,0.000404302663281766,0.0685810145576094
44,Plcb1,30.2186929631436,1.12041086714485,0.320433076634145,3.49655185074442,0.000471312888817747,0.076394582467481
45,Med7,1.91397174136061,3.41539354791979,0.975830526264201,3.49998637672777,0.000465281936225792,0.076394582467481
46,CT010467.1,3.30050625427758,2.71777314544816,0.780602722397343,3.48163421349785,0.000498363961423355,0.0790231898830858
47,Taf5l,1.91086743903544,3.37157734041688,0.981087295646184,3.43657221470412,0.000589125279439693,0.0876955058823086
48,Gm48393,0.857425978703985,4.1042347624725,1.19345552211883,3.43895074965671,0.000583973463798193,0.0876955058823086
49,Dnajc3,4.03597115019448,2.66373257085095,0.774493003854512,3.43932425159947,0.000583168293487406,0.0876955058823086
50,Ipmk,2.29423415657842,2.70782253387576,0.791693488512163,3.42029153096181,0.000625540596992438,0.0912538622892568
51,2810006K23Rik,1.34205297914461,3.79600776449674,1.11729071034022,3.39751125590299,0.000680017904095399,0.097255893970036
