"","X.Intercept...Intercept.","X.Intercept..p.value","Props.props_trans","Props.Std..Error","Props.t.value","Props.p.value","learner.learnerNon_Learner","learner.Std..Error","learner.t.value","learner.p.value","r_squared","adj_r_squared","f_statistic.value","f_pvalue.value","cluster","bh_pvalues_props","bh_pvalues_learner"
"1",26.0282190654616,0.230032027117262,-1.99360366161196,3.16339660826586,-0.630209837237206,0.538040290050129,-22.2610880459808,5.70397283307055,-3.90273388346368,0.00141332591476953,0.550672719369872,0.490762415285855,9.19161950167403,0.00247868252452696,"AD Serpinb7 Glut",0.702746501289964,0.00403510643251131
"2",5.04943651120886,0.808556849104079,-5.35080330689845,3.27235142231586,-1.63515546356316,0.121534141720847,-21.1105834329729,5.19120408751863,-4.06660633584599,0.0008972689977187,0.578750697385407,0.526094534558583,10.9911293629353,0.000991547580603489,"ADP-MPO Trp73 Glut",0.444490483268995,0.00403510643251131
"3",22.1380874264518,0.290661047991112,-3.78384995414781,4.91263913778215,-0.770227539215521,0.451736520442432,-20.5701329114005,5.57229306979295,-3.69150234091417,0.00181094187423964,0.50849335577486,0.450669044689549,8.79376418379906,0.00238781040757279,"AHN Onecut3 Gaba",0.672070702851521,0.00403510643251131
"4",10.4283180174256,0.486115544693321,-7.78481544560218,4.12316037131298,-1.8880700105107,0.0762059365983084,-17.962337966754,5.32894739996923,-3.37071031454686,0.00363071521203909,0.579514705784419,0.530045847641409,11.7147378681978,0.000633697361860551,"AHN-PVHd-PVR Mixed Gaba",0.444490483268995,0.00553251841834528
"5",22.1607803941852,0.036506541739274,-2.88218942468361,1.74541277051965,-1.65129387922693,0.118166264943833,-19.4834334116094,5.37097199851031,-3.62754328583604,0.00226359256227099,0.557907621895564,0.50264607463251,10.0957654920487,0.00145916438223659,"ARC Mixed Glut",0.444490483268995,0.0042540040558698
"6",38.6999562219295,0.00872023772575978,0.483229060793439,2.34560721779207,0.20601448406537,0.839378129928072,-20.7017472703944,5.28899477433265,-3.91411755043878,0.00123645190882218,0.507192221483697,0.445591249169159,8.23350999873745,0.00347872768263904,"AV Col27a1 Glut",0.898636587973515,0.00403510643251131
"7",0.457653005794843,0.982080033845574,-6.12902801507053,3.28215071708448,-1.86738164800516,0.0791887688012128,-15.3039008595026,6.04833126725599,-2.53026829769621,0.0215671166674622,0.577920081710545,0.528263620735315,11.6383662943444,0.000654417437902781,"Chat GABA",0.444490483268995,0.0250962812130469
"8",74.4002711297653,0.00901292409083869,10.6877913847411,7.28916515298422,1.4662572682093,0.160831847934745,-17.2204571618813,5.99730195272149,-2.8713673744686,0.0105852128567694,0.548446999195959,0.495323116748425,10.3239253971622,0.00116151341009158,"DMH Gaba",0.514661913391183,0.0130279542852546
"9",75.6518951080082,0.00279307135488645,7.43898069624373,4.20332592833793,1.76978440955333,0.0946955114889191,-14.9724161118046,6.31191079335812,-2.37208930892365,0.0297570950042621,0.570477810805937,0.519945788547812,11.2894316378603,0.000759237478308218,"DMH Hmx2-Vgll1 Glut",0.444490483268995,0.0328354151771168
"10",-11.9414786905393,0.577872217984722,-9.05678330526353,3.81805457745811,-2.37209372509629,0.0297568301347328,-17.3043110628333,5.06144458665942,-3.41884826882086,0.00327154003575701,0.617834225334612,0.572873545962214,13.7416567978709,0.000281280885586119,"GPe-SI Sox6 Cyp26b1 Gaba",0.444490483268995,0.00527522365556516
"11",29.7899831873585,0.382245030998761,-1.29652099025699,5.48322207780902,-0.236452394569991,0.815907166741359,-21.6368005165976,5.48600604841326,-3.94399866235212,0.00104687124785732,0.493008603464951,0.433362556813769,8.26557049703779,0.00310817176799126,"GPi Tbr1 Cngb3 Gaba-Glut",0.898636587973515,0.00403510643251131
"12",67.2055760016828,0.0453864773520274,5.11799095519342,5.17493447964893,0.988996281077674,0.348506739891066,-12.7042089619967,14.1942155488699,-0.895027197400016,0.394079280874691,0.38555311555463,0.249009363455658,2.82365988650413,0.111732511057889,"Hist Gaba",0.657663968078597,0.394079280874691
"13",18.1160649383624,0.116772997782305,-3.44442076194876,1.92430677387227,-1.78995408045962,0.0936642789916542,-19.4758013691127,5.33731659935938,-3.64898746524618,0.00237476818688758,0.562418665281783,0.504074487319354,9.63967074219393,0.00203208053025765,"HY NSCs_2",0.444490483268995,0.0042540040558698
