"","X.Intercept...Intercept.","X.Intercept..p.value","Props.props_untrans","Props.Std..Error","Props.t.value","Props.p.value","Sex.sexM","Sex.Std..Error","Sex.t.value","Sex.p.value","r_squared","adj_r_squared","f_statistic.value","f_pvalue.value","cluster","bh_pvalues_props","bh_pvalues_sex"
"18",12781.136628285,5.9465909287825e-10,-19606.7763526908,50567.4159706845,-0.387735382089872,0.703023784209973,-1309.3308081196,836.840259375961,-1.56461259296485,0.136097251773937,0.140286517381282,0.0391437547202566,1.38701488559735,0.276698478091021,"Mixed Meis2 Gaba",0.987463238007773,0.28064103017032
"19",12461.5553960092,1.01005297300452e-11,-716.992620277141,44964.1992695904,-0.0159458554121756,0.987463238007773,-1336.53978242782,1044.66607043873,-1.27939426793723,0.217945261644079,0.13269665263621,0.0306609647110581,1.30049255642349,0.298162960358473,"NDB-SI-MA-STRv Lhx8 Gaba",0.987463238007773,0.282486669193718
"20",12472.0611329989,2.50207577107064e-09,-880.408743750692,36472.8380168892,-0.0241387506873747,0.981082621160985,-1169.50278124363,996.759602020728,-1.17330475560275,0.260249587570289,0.118116559744154,-0.00786678886382375,0.937556915649998,0.414837791384008,"PF Fzd5 Glut",0.987463238007773,0.302835883718154
"21",13035.6052389321,1.45304490815012e-11,-36022.0914478711,36957.7806877993,-0.974682212445804,0.34338418249369,-1823.4429214431,948.521976030196,-1.92240450671968,0.0714755645551124,0.178586463147381,0.0819495764588376,1.84801548629104,0.187834677563251,"PH-LHA-MM Foxb1 Glut",0.987463238007773,0.28064103017032
"22",12158.4995957948,1.46700934949986e-08,7235.98255752519,25958.2095117182,0.278755071849569,0.783795293102377,-1156.92244487714,1075.54226922983,-1.07566432112945,0.297107220083952,0.136630011980184,0.0350570722131462,1.34514184873994,0.286862683654675,"PH-LHA-PVH-SO-PVa Nxph4 Glut",0.987463238007773,0.333594071673209
"23",12896.9602487541,4.83599995770669e-09,-22728.6820443226,49214.1504597076,-0.461832254179231,0.650418823987453,-1692.27953705481,1144.90006446359,-1.47810240350338,0.158795557920002,0.139152776974918,0.0315468740967831,1.29317047906294,0.30158425384833,"Pitx2 Glut",0.987463238007773,0.28064103017032
"24",12182.2584088665,4.6355372457483e-10,10812.9349316122,30501.8882582266,0.354500509610118,0.727323120110261,-1478.61052707923,911.513230306058,-1.62214927651983,0.123169088636038,0.139048171057881,0.0377597205941023,1.37279394068335,0.280104605828442,"PO-CEA-BST Meis2 Gaba",0.987463238007773,0.28064103017032
"25",12396.6330877173,1.89129720296941e-11,7120.47889837955,67765.9095047003,0.105074645207642,0.917546396245681,-1389.70197837877,930.267862477408,-1.49387293104788,0.153537710810913,0.133246594896309,0.0312756060605807,1.306710824497,0.296559765874259,"PO-COAa-PAA-MEA Barhl2 Glut",0.987463238007773,0.28064103017032
"26",12504.7194064262,1.42732914628083e-10,-4048.1374178074,55689.0079158606,-0.0726918573217116,0.942899747953561,-1336.47654379674,846.2790348461,-1.57923863024657,0.132706896430986,0.132953184277359,0.0309476765452839,1.30339221119873,0.297414168926786,"PO-MEA Glut",0.987463238007773,0.28064103017032
"27",12183.5838143988,1.17863210515413e-08,9977.39982978534,18160.0429696638,0.549414990176647,0.594776338706291,-1942.83700445984,1005.9005344676,-1.93144047337457,0.08223814541862,0.352424310413579,0.222909172496295,2.72110516253828,0.113881370091961,"PO-MEA Slc17a7 Glut",0.987463238007773,0.28064103017032
"28",12342.747865817,2.01057573434485e-08,4594.51279727313,45990.3910142462,0.0999015815249301,0.921591131192093,-1433.50504942919,1205.97944347437,-1.18866458063276,0.250911861716302,0.133192563889002,0.0312152184641782,1.30609953940397,0.296716939686882,"PO-MEA-BST Mixed Gaba",0.987463238007773,0.297377021293395
"29",9027.36972255867,0.000636266444543838,293635.620672997,179287.595835992,1.63779105466732,0.119840390215144,-1392.04720127397,776.501350913496,-1.79271703730628,0.090830389156122,0.250883645040425,0.162752309162828,2.84670194252893,0.08583588122063,"PV-PT Ntrk1-Sp9 Glut",0.987463238007773,0.28064103017032
"30",13304.6454830979,6.97610804399117e-08,-350026.445317517,316792.601207545,-1.10490726103859,0.287827520585514,-568.702661160158,1006.82023494739,-0.564850249746794,0.581114291602451,0.144872915930681,0.0227119039207788,1.18591777807913,0.334360243710155,"PVH-SO-PVa Agtr1a Glut",0.987463238007773,0.581114291602451
"31",12270.108175026,1.17217740775529e-10,33993.4002277268,123621.697267736,0.274979238912283,0.786646209782023,-1418.23740504921,872.96912025621,-1.62461348533493,0.122639518133484,0.136524297413365,0.0349389206384669,1.34393651672807,0.287161380261794,"PVH-SO-PVa Avp Glut",0.987463238007773,0.28064103017032
"32",13075.5318544103,1.5778430417823e-06,-225057.371042604,289510.298692443,-0.777372591092831,0.453333322538063,-1022.6738921269,1162.69569243476,-0.879571412176954,0.397899634261368,0.124016809033606,-0.0352528620511934,0.778659290176948,0.482754965707641,"PVN Mixed Glut",0.987463238007773,0.416206673173163
"33",12406.5792573325,1.49448583134591e-12,6151.98418312108,45480.0214960138,0.13526783806952,0.893988851301304,-1405.17058421106,940.346439791178,-1.49431159065493,0.153424094262938,0.133616183893127,0.0316886761158474,1.31089425030474,0.295486616264264,"PVpo-VMPO-MPN Hmx2 Gaba",0.987463238007773,0.28064103017032
"34",10343.2643816401,6.93785507595613e-05,116545.167917234,104810.249042863,1.11196346713738,0.281632396563126,-1231.39751950941,812.804822267954,-1.5149978023918,0.148144838058953,0.191489181044539,0.0963702611674261,2.01315554562573,0.164183535569378,"RE-Xi Nox4 Glut",0.987463238007773,0.28064103017032
"35",13055.9381385846,4.99337614248618e-08,-173841.497798775,371763.107110588,-0.467613634795295,0.645999309833692,-1309.3526190826,833.470292964902,-1.57096495236181,0.134615902920676,0.143697867074791,0.0429564396718255,1.42640292855887,0.267503654308371,"RT-ZI Gnb3 Gaba_1",0.987463238007773,0.28064103017032
"36",12980.4245708707,4.58182422795916e-08,-14004.145727131,33745.046432073,-0.414998561502074,0.683333258097621,-1297.82745458194,839.041315755718,-1.54679803033656,0.140324846383143,0.141382176170023,0.0403683145429666,1.39963143565392,0.273715345964061,"RT-ZI Gnb3 Gaba_2",0.987463238007773,0.28064103017032
"37",13860.4859291765,1.69042559993524e-07,-185543.171621449,143162.823821125,-1.29602900158826,0.21750310770749,-1325.20917938809,964.752712010065,-1.37362576221943,0.192782714148517,0.207373636143416,0.085431118627018,1.7005851639526,0.220772684039644,"SCH Six6 Cdc14a Gaba",0.987463238007773,0.28064103017032
"38",11447.7894795269,9.99161697739702e-07,782512.903178796,575190.238026488,1.36044190503588,0.210780428302913,-743.105971289695,945.772381190617,-0.785713334485631,0.454674766667211,0.345437659552671,0.181797074440839,2.11095346131034,0.183570994222523,"SCsg Gabrr2 Gaba",0.987463238007773,0.461891826455579
"39",12535.9599068743,1.71367847157529e-10,-4190.74285853698,36665.0476288178,-0.114298033946727,0.910340620607412,-1295.91113027628,944.962918961014,-1.37138834156703,0.188085563572694,0.133349677664408,0.0313908162131615,1.30787727291533,0.296260106416847,"SI-MA-LPO-LHA Skor1 Glut",0.987463238007773,0.28064103017032
"40",12640.0305876688,8.13877115807539e-13,-33595.0892809557,59587.1192724484,-0.563797842405333,0.580253890166695,-1151.05419395013,897.015377474782,-1.28320452787611,0.21663855950231,0.148603198232874,0.0484388686132124,1.48359399795458,0.254754651670989,"SI-MPO-LPO-ADP Lhx8 Gaba",0.987463238007773,0.282486669193718
"41",12404.5350190655,6.44932791966604e-08,14314.8661047755,128245.902370804,0.111620456015711,0.912829372905097,-1153.15012824102,1055.8383265169,-1.09216543790861,0.294587813167551,0.125643931329534,-0.00887238692746006,0.934042300276838,0.417805484464484,"STN-PSTN Pitx2 Glut",0.987463238007773,0.333594071673209
"42",12668.7872466351,2.15327996263032e-10,-8819.13370533258,30825.3071467299,-0.28610043245808,0.778258320060174,-1205.79371954954,967.42253394674,-1.2463982150905,0.229520418719896,0.136839718746207,0.0352914503634082,1.34753374848671,0.286270968177952,"STR D1 Gaba",0.987463238007773,0.282486669193718
"43",12875.9632923889,2.51489544921048e-10,-13025.7059119293,24264.4686243292,-0.536822219913313,0.598346579592688,-1020.36004486688,1027.03172151269,-0.993503923485453,0.33439616813156,0.147141049046735,0.0468047018757626,1.46647803309012,0.258497472236819,"STR D1-D2 Gaba",0.987463238007773,0.368988875179652
